candidate,currency,n_signals,empty_complete_months,weekly_max,weekly_zero_share,calendar_gap_max
router_extra_local_month24_cap2,AMD,138,0,2,0.34057971014492755,43
router_extra_local_month24_cap2,KGS,139,0,2,0.3115942028985507,31
router_extra_local_month24_cap2,KZT,145,0,2,0.30434782608695654,33
router_extra_local_month24_cap2,TJS,135,0,2,0.3115942028985507,44
router_extra_local_month24_cap2,UZS,131,0,2,0.36231884057971014,45
known_next_not_lower_cd3,AMD,193,0,2,0.036231884057971016,13
known_next_not_lower_cd3,KGS,188,0,2,0.057971014492753624,18
known_next_not_lower_cd3,KZT,193,0,2,0.028985507246376812,18
known_next_not_lower_cd3,TJS,197,0,2,0.050724637681159424,17
known_next_not_lower_cd3,UZS,186,0,2,0.050724637681159424,17
extra_roll2_primary_cap2,AMD,129,1,2,0.37681159420289856,38
extra_roll2_primary_cap2,KGS,120,1,2,0.41304347826086957,38
extra_roll2_primary_cap2,KZT,127,1,2,0.36231884057971014,46
extra_roll2_primary_cap2,TJS,123,2,2,0.39855072463768115,58
extra_roll2_primary_cap2,UZS,123,1,2,0.4057971014492754,57
extra_roll2_reserve7_cap2,AMD,160,0,2,0.2246376811594203,21
extra_roll2_reserve7_cap2,KGS,150,0,2,0.2391304347826087,21
extra_roll2_reserve7_cap2,KZT,159,0,2,0.17391304347826086,29
extra_roll2_reserve7_cap2,TJS,152,0,2,0.21739130434782608,27
extra_roll2_reserve7_cap2,UZS,152,0,2,0.2391304347826087,21
extra_roll2_month24_cap2,AMD,131,0,2,0.3695652173913043,37
extra_roll2_month24_cap2,KGS,122,0,2,0.4057971014492754,37
extra_roll2_month24_cap2,KZT,128,0,2,0.35507246376811596,41
extra_roll2_month24_cap2,TJS,125,0,2,0.38405797101449274,37
extra_roll2_month24_cap2,UZS,124,0,2,0.39855072463768115,43
extra_roll3_primary_cap2,AMD,130,0,2,0.37681159420289856,37
extra_roll3_primary_cap2,KGS,128,0,2,0.37681159420289856,37
extra_roll3_primary_cap2,KZT,127,3,2,0.36231884057971014,48
extra_roll3_primary_cap2,TJS,132,0,2,0.35507246376811596,37
extra_roll3_primary_cap2,UZS,127,1,2,0.39855072463768115,43
extra_roll3_reserve7_cap2,AMD,160,0,2,0.2246376811594203,21
extra_roll3_reserve7_cap2,KGS,155,0,2,0.2318840579710145,21
extra_roll3_reserve7_cap2,KZT,161,0,2,0.16666666666666666,27
extra_roll3_reserve7_cap2,TJS,157,0,2,0.21739130434782608,27
extra_roll3_reserve7_cap2,UZS,155,0,2,0.2463768115942029,21
extra_roll3_month24_cap2,AMD,130,0,2,0.37681159420289856,37
extra_roll3_month24_cap2,KGS,128,0,2,0.37681159420289856,37
extra_roll3_month24_cap2,KZT,130,0,2,0.34057971014492755,41
extra_roll3_month24_cap2,TJS,133,0,2,0.35507246376811596,37
extra_roll3_month24_cap2,UZS,128,0,2,0.391304347826087,43
extra_decay730_primary_cap2,AMD,133,0,2,0.36231884057971014,37
extra_decay730_primary_cap2,KGS,125,0,2,0.391304347826087,37
extra_decay730_primary_cap2,KZT,125,2,2,0.36231884057971014,48
extra_decay730_primary_cap2,TJS,127,0,2,0.36231884057971014,37
extra_decay730_primary_cap2,UZS,126,0,2,0.37681159420289856,37
extra_decay730_reserve7_cap2,AMD,162,0,2,0.21739130434782608,21
extra_decay730_reserve7_cap2,KGS,153,0,2,0.2318840579710145,21
extra_decay730_reserve7_cap2,KZT,159,0,2,0.16666666666666666,27
extra_decay730_reserve7_cap2,TJS,157,0,2,0.21739130434782608,27
extra_decay730_reserve7_cap2,UZS,156,0,2,0.21014492753623187,21
extra_decay730_month24_cap2,AMD,133,0,2,0.36231884057971014,37
extra_decay730_month24_cap2,KGS,125,0,2,0.391304347826087,37
extra_decay730_month24_cap2,KZT,127,0,2,0.34782608695652173,41
extra_decay730_month24_cap2,TJS,128,0,2,0.36231884057971014,37
extra_decay730_month24_cap2,UZS,127,0,2,0.37681159420289856,37
local_extra_primary_cap2,AMD,116,1,2,0.43478260869565216,44
local_extra_primary_cap2,KGS,115,0,2,0.43478260869565216,37
local_extra_primary_cap2,KZT,134,1,2,0.36231884057971014,48
local_extra_primary_cap2,TJS,125,2,2,0.3695652173913043,37
local_extra_primary_cap2,UZS,116,2,2,0.4420289855072464,64
local_extra_reserve7_cap2,AMD,155,0,2,0.2246376811594203,21
local_extra_reserve7_cap2,KGS,149,0,2,0.2318840579710145,21
local_extra_reserve7_cap2,KZT,165,0,2,0.15942028985507245,27
local_extra_reserve7_cap2,TJS,153,0,2,0.21739130434782608,27
local_extra_reserve7_cap2,UZS,151,0,2,0.2391304347826087,21
local_extra_month24_cap2,AMD,118,0,2,0.427536231884058,43
local_extra_month24_cap2,KGS,115,0,2,0.43478260869565216,37
local_extra_month24_cap2,KZT,135,0,2,0.35507246376811596,43
local_extra_month24_cap2,TJS,127,0,2,0.35507246376811596,37
local_extra_month24_cap2,UZS,118,0,2,0.427536231884058,43
router_extra_local_primary_cap2,AMD,137,1,2,0.34782608695652173,51
router_extra_local_primary_cap2,KGS,139,0,2,0.3115942028985507,31
router_extra_local_primary_cap2,KZT,144,0,2,0.30434782608695654,33
router_extra_local_primary_cap2,TJS,132,1,2,0.3188405797101449,45
router_extra_local_primary_cap2,UZS,129,1,2,0.3695652173913043,45
router_extra_local_reserve7_cap2,AMD,160,0,2,0.2391304347826087,21
router_extra_local_reserve7_cap2,KGS,163,0,2,0.2028985507246377,21
router_extra_local_reserve7_cap2,KZT,171,0,2,0.15942028985507245,24
router_extra_local_reserve7_cap2,TJS,156,0,2,0.2028985507246377,27
router_extra_local_reserve7_cap2,UZS,157,0,2,0.2028985507246377,21
brier365_extra_local_primary_cap2,AMD,134,1,2,0.37681159420289856,45
