model,slice,group,n,positive_rate,mean_prediction,brier,logloss,ece,baseline_brier,baseline_logloss,baseline_ece,brier_delta,logloss_delta,auc,average_precision,ece_delta
identity_early,currency_year,KGS:2026,217,0.19815668202764977,0.15145988712556535,0.1620118332977598,0.5100117661481611,0.04669679490208442,0.1620118332977598,0.5100117661481611,0.04669679490208442,0.0,0.0,0.45977011494252873,0.23753837253251936,0.0
identity_early,currency_year,KZT:2025,365,0.049315068493150684,0.14891407724336292,0.05969088942650255,0.2571765675650781,0.09959900875021223,0.05969088942650255,0.2571765675650781,0.09959900875021223,0.0,0.0,0.20829330771693882,0.030832780274359834,0.0
identity_early,currency_year,KZT:2026,217,0.23963133640552994,0.1219431044238439,0.19606844426328982,0.6037161553143005,0.11768823198168604,0.19606844426328982,0.6037161553143005,0.11768823198168604,0.0,0.0,0.4869463869463869,0.3055882509617552,0.0
identity_early,currency_year,TJS:2025,365,0.14246575342465753,0.18616539504659327,0.12685622013681985,0.42466436369457583,0.04528020136083672,0.12685622013681985,0.42466436369457583,0.04528020136083672,0.0,0.0,0.3860899483902679,0.1119280752029574,0.0
identity_early,currency_year,TJS:2026,217,0.18433179723502305,0.1584476993425518,0.15122816280061224,0.48175030506347055,0.02588409789247126,0.15122816280061224,0.48175030506347055,0.02588409789247126,0.0,0.0,0.49675141242937854,0.2696538608896375,0.0
identity_early,currency_year,UZS:2025,365,0.07945205479452055,0.16750045921089043,0.08419393996463846,0.32095347668563384,0.08804840441636988,0.08419393996463846,0.32095347668563384,0.08804840441636988,0.0,0.0,0.3519088669950738,0.0604098208245257,0.0
identity_early,currency_year,UZS:2026,217,0.2626728110599078,0.1403121019333715,0.20750437556014276,0.6236857895011914,0.1223607091265363,0.20750437556014276,0.6236857895011914,0.1223607091265363,0.0,0.0,0.5383771929824561,0.40961731171543914,0.0
anchor_map_selected,ALL,ALL,2910,0.13711340206185568,0.1038533015924523,0.11824822834296733,0.40453511320869345,0.033260100469403385,0.12428935098399156,0.4201615955475662,0.036075777056309745,-0.00604112264102423,-0.01562648233887276,0.5625902669856641,0.20916730278997284,-0.00281567658690636
anchor_map_selected,currency,AMD,582,0.13402061855670103,0.12622299854054508,0.11575219324302753,0.39392501702593974,0.012780856753951157,0.12577164709706154,0.4256587965246838,0.05863016489283398,-0.010019453854034008,-0.031733779498744064,0.5431929181929183,0.2149454515903087,-0.04584930813888282
anchor_map_selected,currency,KGS,582,0.1254295532646048,0.10268972128831913,0.11091336231747127,0.384207595533155,0.03671757710061025,0.11902167774192814,0.40898767412764064,0.053356977010581175,-0.008108315424456863,-0.024780078594485666,0.5284334042037839,0.1446640960113877,-0.016639399909970924
anchor_map_selected,currency,KZT,582,0.12027491408934708,0.06844746522783933,0.10727577788067992,0.3873339038403767,0.051827448861507745,0.11053956537080295,0.3863846269148742,0.018582975693817182,-0.0032637874901230296,0.0009492769255025069,0.5133649553571429,0.2345197439404355,0.033244473167690566
anchor_map_selected,currency,TJS,582,0.15807560137457044,0.13177923723634127,0.12983842731591957,0.42777610656522125,0.037490131258177434,0.13594335339806202,0.4459489844455212,0.03804832085802693,-0.006104926082142442,-0.018172877880299976,0.5788598047914817,0.32398005318302825,-0.0005581895998494971
anchor_map_selected,currency,UZS,582,0.14776632302405499,0.09012708566921668,0.12746138095773835,0.4294329430787747,0.057639237354838314,0.1301705113121031,0.4338278957251116,0.049337510515530605,-0.002709130354364764,-0.00439495264633688,0.5812078019504876,0.23626996708709586,0.008301726839307709
anchor_map_selected,year,2025,1825,0.08712328767123288,0.10974651589276566,0.08063210801862825,0.30432953673112084,0.04771942081596733,0.0918269067925903,0.3408907816991181,0.09340597880844757,-0.011194798773962053,-0.03656124496799723,0.5195474416181567,0.16808481676795148,-0.045686557992480246
anchor_map_selected,year,2026,1085,0.22119815668202766,0.09394075219330772,0.18151958280556532,0.5730836635050712,0.12725740448871992,0.17889207969303053,0.5534972962603937,0.07513541209246463,0.0026275031125347903,0.01958636724467755,0.6573915187376727,0.3755693160660458,0.052121992396255284
anchor_map_selected,currency_year,AMD:2025,365,0.0821917808219178,0.13468537497403363,0.0801955181002498,0.3058127176019984,0.06791585892954147,0.09493033753036516,0.35273272496636876,0.12284183894163633,-0.014734819430115356,-0.04692000736437035,0.4657711442786069,0.18880878806999055,-0.054925980012094866
anchor_map_selected,currency_year,AMD:2026,217,0.22119815668202766,0.11198904739665878,0.1755595039670546,0.5421323409417859,0.10920910928536888,0.17764758254334806,0.5483224652748452,0.06304722655954514,-0.0020880785762934506,-0.006190124333059321,0.6926775147928993,0.4092795983240082,0.046161882725823736
anchor_map_selected,currency_year,KGS:2025,365,0.0821917808219178,0.10867337530236558,0.07927854624238058,0.30354320113588484,0.06211166343921428,0.09346314690462548,0.34892677558393387,0.11284100031208372,-0.014184600662244903,-0.045383574448049024,0.4138308457711442,0.09398223044431413,-0.050729336872869436
anchor_map_selected,currency_year,KGS:2026,217,0.19815668202764977,0.09262504979003819,0.16412399765114918,0.5198873372612821,0.107554240657143,0.1620118332977598,0.5100117661481611,0.04669679490208442,0.002112164353389373,0.009875571113120984,0.6923282544774124,0.3737979485704528,0.06085744575505858
anchor_map_selected,currency_year,KZT:2025,365,0.049315068493150684,0.06848368435702591,0.050456489411543785,0.2250726837661179,0.01916861586387523,0.05969088942650255,0.2571765675650781,0.09959900875021223,-0.009234400014958767,-0.03210388379896023,0.22846621837976305,0.03156201523801577,-0.080430392886337
anchor_map_selected,currency_year,KZT:2026,217,0.23963133640552994,0.0683865436510969,0.2028473921260011,0.6602617624906275,0.17124479275443305,0.19606844426328982,0.6037161553143005,0.11768823198168604,0.006778947862711299,0.05654560717632706,0.6601398601398601,0.47558829302242456,0.05355656077274701
anchor_map_selected,currency_year,TJS:2025,365,0.14246575342465753,0.14366319818172377,0.11915912857523532,0.40265340636645847,0.07892151220985255,0.12685622013681985,0.42466436369457583,0.04528020136083672,-0.007697091561584532,-0.022010957328117364,0.5661096092405996,0.33366798478519705,0.03364131084901583
anchor_map_selected,currency_year,TJS:2026,217,0.18433179723502305,0.11179008633742607,0.14780130307790004,0.470033182936412,0.07254171089759696,0.15122816280061224,0.48175030506347055,0.02588409789247126,-0.0034268597227122,-0.011717122127058555,0.6782485875706215,0.37953498629652593,0.046657613005125706
anchor_map_selected,currency_year,UZS:2025,365,0.07945205479452055,0.09322694664867934,0.07407085776373179,0.28456567478514483,0.02484791121401568,0.08419393996463846,0.32095347668563384,0.08804840441636988,-0.010123082200906672,-0.036387801900489014,0.4758825944170772,0.17687027046942183,-0.0632004932023542
anchor_map_selected,currency_year,UZS:2026,217,0.2626728110599078,0.08491303379131863,0.21726571720572166,0.673103693895249,0.17775977726858921,0.20750437556014276,0.6236857895011914,0.1223607091265363,0.009761341645578903,0.04941790439405769,0.7180921052631578,0.46908302196553064,0.05539906814205292
residual_a001,ALL,ALL,2910,0.13711340206185568,0.16552417574966438,0.12391960049109192,0.419011628647678,0.03437305597757716,0.12428935098399156,0.4201615955475662,0.036075777056309745,-0.0003697504928996398,-0.0011499668998882218,0.38227588086105346,0.10288257753014553,-0.0017027210787325872
residual_a001,currency,AMD,582,0.13402061855670103,0.18558461204198026,0.1252987694751565,0.4242359157926401,0.0579751787915752,0.12577164709706154,0.4256587965246838,0.05863016489283398,-0.0004728776219050379,-0.0014228807320437187,0.3251170126170126,0.09464465996145094,-0.0006549861012587754
residual_a001,currency,KGS,582,0.1254295532646048,0.1762759555385979,0.11853089576514195,0.4075108288997181,0.05084640227399309,0.11902167774192814,0.40898767412764064,0.053356977010581175,-0.0004907819767861893,-0.0014768452279225186,0.30548752590359823,0.08606386841201347,-0.0025105747365880837
residual_a001,currency,KZT,582,0.12027491408934708,0.13628209453409657,0.11023361274572555,0.38537222880551364,0.01600718044474945,0.11053956537080295,0.3863846269148742,0.018582975693817182,-0.00030595262507740473,-0.001012398109360546,0.2978236607142857,0.08147787745806392,-0.002575795249067734
residual_a001,currency,TJS,582,0.15807560137457044,0.17437611383977328,0.13564495540323712,0.44499797171709826,0.03410811751837682,0.13594335339806202,0.4459489844455212,0.03804832085802693,-0.00029839799482489493,-0.0009510127284229619,0.4457187222715173,0.1361766757966325,-0.00394020333965011
residual_a001,currency,UZS,582,0.14776632302405499,0.15510210279387396,0.1298897690661985,0.43294119802341957,0.048093604579085965,0.1301705113121031,0.4338278957251116,0.049337510515530605,-0.00028074224590460273,-0.0008866977016920297,0.38456489122280574,0.11513951800610807,-0.0012439059364446406
residual_a001,year,2025,1825,0.08712328767123288,0.1781447586046434,0.09126934075916998,0.33912566167675207,0.09102147093341051,0.0918269067925903,0.3408907816991181,0.09340597880844757,-0.0005575660334203175,-0.0017651200223660068,0.38731719102735435,0.06557440050006191,-0.0023845078750370646
residual_a001,year,2026,1085,0.22119815668202766,0.14429600643138174,0.17883824013234312,0.5533820339213552,0.07819133894800569,0.17889207969303053,0.5534972962603937,0.07513541209246463,-5.3839560687413135e-05,-0.00011526233903846883,0.4821400394477317,0.25091328236066585,0.003055926855541055
residual_a001,currency_year,AMD:2025,365,0.0821917808219178,0.2028045761151932,0.09429213957246321,0.3508606287717344,0.12061279529327534,0.09493033753036516,0.35273272496636876,0.12284183894163633,-0.0006381979579019453,-0.001872096194634354,0.30417910447761193,0.05889708544970585,-0.00222904364836099
residual_a001,currency_year,AMD:2026,217,0.22119815668202766,0.1566201563427972,0.17745277829765901,0.5476551773715828,0.06642935849489374,0.17764758254334806,0.5483224652748452,0.06304722655954514,-0.0001948042456890453,-0.0006672879032624257,0.46338757396449703,0.27630264019149453,0.0033821319353486007
residual_a001,currency_year,KGS:2025,365,0.0821917808219178,0.192185895973222,0.09274503793966328,0.34679973725064694,0.10999411515130422,0.09346314690462548,0.34892677558393387,0.11284100031208372,-0.0007181089649622024,-0.0021270383332869236,0.22766169154228852,0.05288375132146269,-0.0028468851607794943
residual_a001,currency_year,KGS:2026,217,0.19815668202764977,0.14951499582137298,0.16190342160062457,0.5096285637011512,0.04864168620627679,0.1620118332977598,0.5100117661481611,0.04669679490208442,-0.00010841169713524113,-0.000383202447009956,0.46952686447473935,0.24109747079973423,0.0019448913041923699
residual_a001,currency_year,KZT:2025,365,0.049315068493150684,0.14598093309319532,0.059138779445025005,0.25518582577760746,0.09666586460004466,0.05969088942650255,0.2571765675650781,0.09959900875021223,-0.0005521099814775471,-0.0019907417874706623,0.20461095100864554,0.030658879300629358,-0.0029331441501675715
residual_a001,currency_year,KZT:2026,217,0.23963133640552994,0.11996837990704098,0.19617653511787164,0.6043493583224989,0.12240863045153476,0.19606844426328982,0.6037161553143005,0.11768823198168604,0.0001080908545818271,0.0006332030081984685,0.5058275058275058,0.32958563408431313,0.004720398469848716
residual_a001,currency_year,TJS:2025,365,0.14246575342465753,0.1847466771321981,0.12651111426477957,0.42360519380073614,0.04228092370754055,0.12685622013681985,0.42466436369457583,0.04528020136083672,-0.00034510587204028553,-0.0010591698938396954,0.3860899483902679,0.11197075656678594,-0.0029992776532961687
residual_a001,currency_year,TJS:2026,217,0.18433179723502305,0.15693253963822917,0.1510083287467256,0.48098121567779983,0.029248168974883592,0.15122816280061224,0.48175030506347055,0.02588409789247126,-0.00021983405388664723,-0.0007690893856707182,0.5045197740112994,0.27333745559310857,0.0033640710824123336
residual_a001,currency_year,UZS:2025,365,0.07945205479452055,0.1650057107094083,0.08365963257391885,0.3191769227830353,0.08555365591488778,0.08419393996463846,0.32095347668563384,0.08804840441636988,-0.0005343073907196072,-0.0017765539025985655,0.3565270935960591,0.0608608955430663,-0.002494748501482097
residual_a001,currency_year,UZS:2026,217,0.2626728110599078,0.13844396044746826,0.2076501368988348,0.6242958545337433,0.12422885061243955,0.20750437556014276,0.6236857895011914,0.1223607091265363,0.0001457613386920409,0.0006100650325518986,0.5504385964912281,0.42168103906338605,0.001868141485903252
residual_a0025,ALL,ALL,2910,0.13711340206185568,0.16235490885428014,0.1233987567494239,0.41737825039967713,0.03125377648354908,0.12428935098399156,0.4201615955475662,0.036075777056309745,-0.0008905942345676654,-0.0027833451478890825,0.3941913724973525,0.10501977970158746,-0.004822000572760665
residual_a0025,currency,AMD,582,0.13402061855670103,0.18267741142500143,0.12462065238887134,0.4221743700794318,0.04974531964342317,0.12577164709706154,0.4256587965246838,0.05863016489283398,-0.0011509947081902033,-0.003484426445251987,0.3391839641839641,0.09673755929616609,-0.008884845249410807
residual_a0025,currency,KGS,582,0.1254295532646048,0.17257528413103407,0.11783681420677787,0.40539674547141624,0.047145730866429286,0.11902167774192814,0.40898767412764064,0.053356977010581175,-0.0011848635351502657,-0.0035909286562244014,0.31751756062114805,0.08744515461343777,-0.0062112461441518885
residual_a0025,currency,KZT,582,0.12027491408934708,0.1325146156528903,0.10981492556821294,0.3839856075724589,0.013032198181713953,0.11053956537080295,0.3863846269148742,0.018582975693817182,-0.0007246398025900075,-0.002399019342415265,0.3118303571428572,0.08300134599756769,-0.005550777512103229
residual_a0025,currency,TJS,582,0.15807560137457044,0.17223231084921306,0.13521926156133127,0.443629722183657,0.0347533558703791,0.13594335339806202,0.4459489844455212,0.03804832085802693,-0.0007240918367307503,-0.002319262261864241,0.4575199645075422,0.1396007275554403,-0.003294964987647829
residual_a0025,currency,UZS,582,0.14776632302405499,0.15177492221326197,0.129502130021926,0.431704806691422,0.0479428548863392,0.1301705113121031,0.4338278957251116,0.049337510515530605,-0.0006683812901771002,-0.0021230890336895736,0.3977400600150037,0.1176404821710174,-0.001394655629191402
residual_a0025,year,2025,1825,0.08712328767123288,0.17463606354975153,0.09047474990858244,0.3365810562677221,0.08751277587851866,0.0918269067925903,0.3408907816991181,0.09340597880844757,-0.0013521568840078602,-0.004309725431395961,0.39803846066728577,0.0669430151102004,-0.005893202929928912
residual_a0025,year,2026,1085,0.22119815668202766,0.14169766708539971,0.17877784659692222,0.5532813649534265,0.0802467684893275,0.17889207969303053,0.5534972962603937,0.07513541209246463,-0.00011423309610830712,-0.00021593130696717644,0.49721893491124264,0.2638722844874061,0.005111356396862873
residual_a0025,currency_year,AMD:2025,365,0.0821917808219178,0.19950993780423842,0.09337185230708472,0.34813311887601417,0.11731815698232062,0.09493033753036516,0.35273272496636876,0.12284183894163633,-0.0015584852232804342,-0.004599606090354591,0.316318407960199,0.060024314125339685,-0.005523681959315713
residual_a0025,currency_year,AMD:2026,217,0.22119815668202766,0.15436463663964892,0.17718199814855848,0.5467138018271158,0.06870074572705001,0.17764758254334806,0.5483224652748452,0.06304722655954514,-0.000465584394789581,-0.0016086634477293638,0.47805719921104534,0.2907696433220309,0.005653519167504867
residual_a0025,currency_year,KGS:2025,365,0.0821917808219178,0.18798868947285524,0.09171996344126994,0.3437263221565312,0.10579690865093747,0.09346314690462548,0.34892677558393387,0.11284100031208372,-0.0017431834633555437,-0.005200453427402663,0.24208955223880596,0.05386232830611071,-0.007044091661146251
residual_a0025,currency_year,KGS:2026,217,0.19815668202764977,0.14664951016898461,0.16176607931926812,0.5091281026600478,0.05150717185866516,0.1620118332977598,0.5100117661481611,0.04669679490208442,-0.0002457539784916918,-0.0008836634881133065,0.4897086340550655,0.25066977260320006,0.004810376956580736
residual_a0025,currency_year,KZT:2025,365,0.049315068493150684,0.14168987882855757,0.0583645704232933,0.25235179676174735,0.09237481033540688,0.05969088942650255,0.2571765675650781,0.09959900875021223,-0.0013263190032092517,-0.004824770803330769,0.20220941402497597,0.030496237549409708,-0.007224198414805344
residual_a0025,currency_year,KZT:2026,217,0.23963133640552994,0.11708156929750527,0.1963558455124327,0.6053973170006146,0.1225497671080247,0.19606844426328982,0.6037161553143005,0.11768823198168604,0.00028740124914289344,0.0016811616863141587,0.5251748251748252,0.3606486974073173,0.004861535126338662
residual_a0025,currency_year,TJS:2025,365,0.14246575342465753,0.18265744931855069,0.1260170304081872,0.4220771818132174,0.040191695893893195,0.12685622013681985,0.42466436369457583,0.04528020136083672,-0.0008391897286326444,-0.0025871818813584246,0.4003440648808061,0.11471818776691038,-0.005088505466943526
residual_a0025,currency_year,TJS:2026,217,0.18433179723502305,0.1546969396911105,0.1506976688004907,0.4798816910095114,0.03149902632273926,0.15122816280061224,0.48175030506347055,0.02588409789247126,-0.0005304940001215341,-0.0018686140539591611,0.522316384180791,0.309064268389315,0.005614928430268
residual_a0025,currency_year,UZS:2025,365,0.07945205479452055,0.16133436232455578,0.08290033296307696,0.31661686173110043,0.08188230753003525,0.08419393996463846,0.32095347668563384,0.08804840441636988,-0.001293607001561503,-0.004336614954533413,0.36330049261083747,0.061770380261695845,-0.006166096886334627
residual_a0025,currency_year,UZS:2026,217,0.2626728110599078,0.13569567962974932,0.20788764120386108,0.6252859122698432,0.12789712174929682,0.20750437556014276,0.6236857895011914,0.1223607091265363,0.0003832656437183224,0.001600122768651846,0.5642543859649123,0.42246094754227903,0.005536412622760528
residual_a005,ALL,ALL,2910,0.13711340206185568,0.1572356968809047,0.12261477288114428,0.4148926580657841,0.021022486332582538,0.12428935098399156,0.4201615955475662,0.036075777056309745,-0.0016745781028472823,-0.005268937481782088,0.41518870852958756,0.10929370377826304,-0.015053290723727207
residual_a005,currency,AMD,582,0.13402061855670103,0.17795347423964294,0.12356942275910106,0.4189278290495026,0.043932855682941925,0.12577164709706154,0.4256587965246838,0.05863016489283398,-0.0022022243379604817,-0.006730967475181204,0.35571835571835575,0.10013856801695266,-0.014697309209892054
residual_a005,currency,KGS,582,0.1254295532646048,0.1665797602982293,0.11678591881651025,0.4021358256451385,0.04115020703362453,0.11902167774192814,0.40898767412764064,0.053356977010581175,-0.0022357589254178856,-0.006851848482502143,0.33754070565438543,0.09048450216206277,-0.012206769976956647
residual_a005,currency,KZT,582,0.12027491408934708,0.12648612273640134,0.10921477309074543,0.382012869546984,0.01100894704793934,0.11053956537080295,0.3863846269148742,0.018582975693817182,-0.001324792280057524,-0.004371757367890194,0.34249441964285715,0.08705688072815146,-0.0075740286458778425
residual_a005,currency,TJS,582,0.15807560137457044,0.16876010654973603,0.13456453104691443,0.44150049817742415,0.019836884477888637,0.13594335339806202,0.4459489844455212,0.03804832085802693,-0.001378822351147585,-0.004448486268097074,0.4765749778172138,0.16284757094792202,-0.018211436380138293
residual_a005,currency,UZS,582,0.14776632302405499,0.1463990205805138,0.12893921869245029,0.4298862679098713,0.028375455359554436,0.1301705113121031,0.4338278957251116,0.049337510515530605,-0.001231292619652824,-0.003941627815240323,0.42371530382595646,0.1239703409192303,-0.02096205515597617
residual_a005,year,2025,1825,0.08712328767123288,0.16896729450844672,0.08925471829020797,0.33260634181240034,0.08184400683721385,0.0918269067925903,0.3408907816991181,0.09340597880844757,-0.002572188502382333,-0.008284439886717732,0.4166119277899839,0.07003546802432016,-0.011561971971233723
residual_a005,year,2026,1085,0.22119815668202766,0.13750282529540772,0.17872730710092197,0.55330051720166,0.08369533138661998,0.17889207969303053,0.5534972962603937,0.07513541209246463,-0.0001647725921085641,-0.00019677905873372037,0.522741617357002,0.2805138315409265,0.008559919294155352
residual_a005,currency_year,AMD:2025,365,0.0821917808219178,0.19414875444629207,0.09193203032532618,0.3437971943503779,0.11195697362437426,0.09493033753036516,0.35273272496636876,0.12284183894163633,-0.0029983072050389775,-0.008935530615990839,0.3329353233830846,0.0636730269297877,-0.010884865317262071
residual_a005,currency_year,AMD:2026,217,0.22119815668202766,0.1507125651362931,0.17678439159932152,0.5452996339581684,0.07048559154573458,0.17764758254334806,0.5483224652748452,0.06304722655954514,-0.0008631909440265373,-0.0030228313166767995,0.5003698224852071,0.30324553682518396,0.0074383649861894385
residual_a005,currency_year,KGS:2025,365,0.0821917808219178,0.18118692870426442,0.0901429322894111,0.3389079675651769,0.0989951478823466,0.09346314690462548,0.34892677558393387,0.11284100031208372,-0.0033202146152143813,-0.010018808018756986,0.26407960199004976,0.0568639209922335,-0.013845852429737113
residual_a005,currency_year,KGS:2026,217,0.19815668202764977,0.14201009915443755,0.16160015882752954,0.5084868311713412,0.056146582873212225,0.1620118332977598,0.5100117661481611,0.04669679490208442,-0.00041167447023027215,-0.001524934976819936,0.5217856188184977,0.2765713791912975,0.009449787971127804
residual_a005,currency_year,KZT:2025,365,0.049315068493150684,0.1348214453099882,0.05720624164575077,0.24801799792957696,0.08550637681683752,0.05969088942650255,0.2571765675650781,0.09959900875021223,-0.0024846477807517822,-0.009158569635501157,0.1978866474543708,0.030252297710473962,-0.014092631933374705
residual_a005,currency_year,KZT:2026,217,0.23963133640552994,0.1124658796978796,0.19669456100513738,0.6073959485347885,0.12716545670765028,0.19606844426328982,0.6037161553143005,0.11768823198168604,0.0006261167418475655,0.003679793220488059,0.5601398601398601,0.421354139740772,0.00947722472596424
residual_a005,currency_year,TJS:2025,365,0.14246575342465753,0.17927787894198574,0.12525221659810895,0.41968770908800734,0.03681212551732817,0.12685622013681985,0.42466436369457583,0.04528020136083672,-0.001604003538710902,-0.004976654606568487,0.4288522978618825,0.1505379900071036,-0.008468075843508553
residual_a005,currency_year,TJS:2026,217,0.18433179723502305,0.15106892257198898,0.15022810143315407,0.47819021254441574,0.03326287466303409,0.15122816280061224,0.48175030506347055,0.02588409789247126,-0.0010000613674581715,-0.003560092519054814,0.5453389830508475,0.35979273587831495,0.007378776770562832
residual_a005,currency_year,UZS:2025,365,0.07945205479452055,0.15540146513970332,0.08174017059244282,0.31262084012886276,0.0759494103451828,0.08419393996463846,0.32095347668563384,0.08804840441636988,-0.002453769372195644,-0.008332636556771078,0.37674466338259444,0.06697474469111583,-0.012098994071187086
residual_a005,currency_year,UZS:2026,217,0.2626728110599078,0.13125665991643926,0.20832932263946743,0.6271299597995861,0.1350156076101639,0.20750437556014276,0.6236857895011914,0.1223607091265363,0.0008249470793246783,0.003444170298394722,0.5987938596491228,0.45134342169126757,0.012654898483627608
residual_a010,ALL,ALL,2910,0.13711340206185568,0.14759002060833815,0.12132468372235199,0.4107600930378509,0.021166805511003757,0.12428935098399156,0.4201615955475662,0.036075777056309745,-0.0029646672616395753,-0.009401502509715332,0.45194327914569377,0.119347573786628,-0.014908971545305988
residual_a010,currency,AMD,582,0.13402061855670103,0.16895360814864907,0.12173577143692751,0.4131136180483416,0.03493298959194801,0.12577164709706154,0.4256587965246838,0.05863016489283398,-0.004035875660134025,-0.012545178476342178,0.39496845746845743,0.1088059590720736,-0.02369717530088597
residual_a010,currency,KGS,582,0.1254295532646048,0.15522171936992635,0.11504069406768032,0.39655034036779424,0.03068258275460355,0.11902167774192814,0.40898767412764064,0.053356977010581175,-0.003980983674247818,-0.012437333759846403,0.37992841187394033,0.09779512789173059,-0.022674394255977625
residual_a010,currency,KZT,582,0.12027491408934708,0.11532658894616563,0.10832243711228848,0.37924794393708355,0.05323973862080898,0.11053956537080295,0.3863846269148742,0.018582975693817182,-0.0022171282585144725,-0.0071366829777906315,0.3949497767857143,0.09599146215710427,0.034656762926991797
residual_a010,currency,TJS,582,0.15807560137457044,0.16218497297102816,0.1334374409980211,0.4377814356890129,0.006764394661866041,0.13594335339806202,0.4459489844455212,0.03804832085802693,-0.002505912400040916,-0.008167548756508325,0.5058784383318545,0.20046564911555936,-0.03128392619616089
residual_a010,currency,UZS,582,0.14776632302405499,0.13626321360592156,0.12808707499684255,0.4271071271470225,0.01969753310218865,0.1301705113121031,0.4338278957251116,0.049337510515530605,-0.0020834363152605617,-0.00672076857808912,0.46539759939985,0.13391281327108334,-0.029639977413341956
residual_a010,year,2025,1825,0.08712328767123288,0.15828216275841106,0.08716151328684543,0.32559935482417635,0.07396777904928137,0.0918269067925903,0.3408907816991181,0.09340597880844757,-0.0046653935057448664,-0.015291426874941727,0.4484510785446254,0.07844253638357679,-0.019438199759166205
residual_a010,year,2026,1085,0.22119815668202766,0.1296055418766487,0.1787880809986649,0.5540028093880409,0.09159261480537896,0.17889207969303053,0.5534972962603937,0.07513541209246463,-0.00010399869436564235,0.0005055131276472391,0.5674753451676529,0.3129682980723727,0.01645720271291433
residual_a010,currency_year,AMD:2025,365,0.0821917808219178,0.1839074859518248,0.08937430508168358,0.33587850652554335,0.10171570512990699,0.09493033753036516,0.35273272496636876,0.12284183894163633,-0.00555603244868158,-0.016854218440825408,0.3652736318407961,0.07139502324087954,-0.021126133811729342
residual_a010,currency_year,AMD:2026,217,0.22119815668202766,0.14380077221243176,0.17616865263353598,0.5430252111627256,0.07739738446959589,0.17764758254334806,0.5483224652748452,0.06304722655954514,-0.0014789299098120767,-0.005297254112119565,0.5573224852071007,0.3511487948493219,0.014350157910050745
residual_a010,currency_year,KGS:2025,365,0.0821917808219178,0.16829683016034866,0.08743360718701547,0.3303555909671784,0.08610504933843088,0.09346314690462548,0.34892677558393387,0.11284100031208372,-0.0060295397176100135,-0.018571184616755443,0.3078606965174129,0.06341868999323397,-0.026735950973652833
residual_a010,currency_year,KGS:2026,217,0.19815668202764977,0.13322902149663532,0.16147657753054978,0.5078917391291985,0.06584311268835376,0.1620118332977598,0.5100117661481611,0.04669679490208442,-0.00053525576721003,-0.0021200270189626336,0.5821972734562951,0.30760632652874265,0.019146317786269337
