candidate,currency,n_signals,empty_complete_months,weekly_max,weekly_zero_share,calendar_gap_max
ap4_w25_stack_local_residual_urgent_cap2,AMD,183,0,2,0.09420289855072464,14
ap4_w25_stack_local_residual_urgent_cap2,KGS,178,0,2,0.10144927536231885,14
ap4_w25_stack_local_residual_urgent_cap2,KZT,176,0,2,0.10869565217391304,15
ap4_w25_stack_local_residual_urgent_cap2,TJS,181,0,2,0.10869565217391304,16
ap4_w25_stack_local_residual_urgent_cap2,UZS,182,0,2,0.08695652173913043,14
cny_hist50_urgent_cap2,AMD,179,0,2,0.11594202898550725,14
cny_hist50_urgent_cap2,KGS,180,0,2,0.11594202898550725,14
cny_hist50_urgent_cap2,KZT,182,0,2,0.09420289855072464,14
cny_hist50_urgent_cap2,TJS,184,0,2,0.10144927536231885,15
cny_hist50_urgent_cap2,UZS,183,0,2,0.10869565217391304,15
cny50_hazard_hist_h5_urgent_cap2,AMD,182,0,2,0.08695652173913043,14
cny50_hazard_hist_h5_urgent_cap2,KGS,180,0,2,0.10144927536231885,14
cny50_hazard_hist_h5_urgent_cap2,KZT,178,0,2,0.11594202898550725,15
cny50_hazard_hist_h5_urgent_cap2,TJS,182,0,2,0.10144927536231885,16
cny50_hazard_hist_h5_urgent_cap2,UZS,181,0,2,0.10144927536231885,14
equal_rolling365_h5_urgent_cap2,AMD,175,0,2,0.10869565217391304,18
equal_rolling365_h5_urgent_cap2,KGS,172,0,2,0.11594202898550725,18
equal_rolling365_h5_urgent_cap2,KZT,174,0,2,0.15217391304347827,18
equal_rolling365_h5_urgent_cap2,TJS,177,0,2,0.10869565217391304,28
equal_rolling365_h5_urgent_cap2,UZS,170,0,2,0.13043478260869565,18
stack_positive_exp_urgent_cap2,AMD,188,0,2,0.08695652173913043,15
stack_positive_exp_urgent_cap2,KGS,184,0,2,0.08695652173913043,14
stack_positive_exp_urgent_cap2,KZT,190,0,2,0.06521739130434782,17
stack_positive_exp_urgent_cap2,TJS,186,0,2,0.07971014492753623,14
stack_positive_exp_urgent_cap2,UZS,182,0,2,0.08695652173913043,14
cny50_stack_positive_exp_urgent_cap2,AMD,183,0,2,0.07971014492753623,14
cny50_stack_positive_exp_urgent_cap2,KGS,187,0,2,0.07246376811594203,14
cny50_stack_positive_exp_urgent_cap2,KZT,185,0,2,0.07246376811594203,14
cny50_stack_positive_exp_urgent_cap2,TJS,184,0,2,0.07971014492753623,14
cny50_stack_positive_exp_urgent_cap2,UZS,184,0,2,0.07971014492753623,14
ap4_w25_stack_positive_exp_urgent_cap2,AMD,185,0,2,0.07971014492753623,14
ap4_w25_stack_positive_exp_urgent_cap2,KGS,182,0,2,0.09420289855072464,14
ap4_w25_stack_positive_exp_urgent_cap2,KZT,181,0,2,0.10869565217391304,15
ap4_w25_stack_positive_exp_urgent_cap2,TJS,181,0,2,0.08695652173913043,14
ap4_w25_stack_positive_exp_urgent_cap2,UZS,180,0,2,0.09420289855072464,14
stack_positive_730_urgent_cap2,AMD,180,0,2,0.10869565217391304,15
stack_positive_730_urgent_cap2,KGS,181,0,2,0.09420289855072464,15
stack_positive_730_urgent_cap2,KZT,185,0,2,0.08695652173913043,15
stack_positive_730_urgent_cap2,TJS,183,0,2,0.09420289855072464,18
stack_positive_730_urgent_cap2,UZS,178,0,2,0.10144927536231885,18
cny50_stack_positive_730_urgent_cap2,AMD,186,0,2,0.08695652173913043,14
cny50_stack_positive_730_urgent_cap2,KGS,187,0,2,0.07246376811594203,14
cny50_stack_positive_730_urgent_cap2,KZT,183,0,2,0.08695652173913043,15
cny50_stack_positive_730_urgent_cap2,TJS,185,0,2,0.07971014492753623,15
