candidate,currency,n_signals,empty_complete_months,weekly_max,weekly_zero_share,calendar_gap_max
roll_cat_dual_pace_month24_cap2,AMD,141,0,2,0.3333333333333333,37
roll_cat_dual_pace_month24_cap2,KGS,137,0,2,0.34782608695652173,31
roll_cat_dual_pace_month24_cap2,KZT,143,0,2,0.30434782608695654,39
roll_cat_dual_pace_month24_cap2,TJS,140,0,2,0.32608695652173914,30
roll_cat_dual_pace_month24_cap2,UZS,138,0,2,0.34782608695652173,43
known_next_not_lower_cd3,AMD,193,0,2,0.036231884057971016,13
known_next_not_lower_cd3,KGS,188,0,2,0.057971014492753624,18
known_next_not_lower_cd3,KZT,193,0,2,0.028985507246376812,18
known_next_not_lower_cd3,TJS,197,0,2,0.050724637681159424,17
known_next_not_lower_cd3,UZS,186,0,2,0.050724637681159424,17
soft730_both_competence_dual_month24_cap2,AMD,152,0,2,0.3115942028985507,37
soft730_both_competence_dual_month24_cap2,KGS,152,0,2,0.30434782608695654,43
soft730_both_competence_dual_month24_cap2,KZT,160,0,2,0.2608695652173913,41
soft730_both_competence_dual_month24_cap2,TJS,150,0,2,0.30434782608695654,37
soft730_both_competence_dual_month24_cap2,UZS,148,0,2,0.3115942028985507,43
soft365_both_competence_dual_month24_cap2,AMD,152,0,2,0.3188405797101449,37
soft365_both_competence_dual_month24_cap2,KGS,150,0,2,0.30434782608695654,43
soft365_both_competence_dual_month24_cap2,KZT,159,0,2,0.2753623188405797,41
soft365_both_competence_dual_month24_cap2,TJS,153,0,2,0.2898550724637681,37
soft365_both_competence_dual_month24_cap2,UZS,147,0,2,0.3188405797101449,43
hard730_both_competence_dual_month24_cap2,AMD,150,0,2,0.30434782608695654,37
hard730_both_competence_dual_month24_cap2,KGS,150,0,2,0.2753623188405797,22
hard730_both_competence_dual_month24_cap2,KZT,151,0,2,0.2826086956521739,43
hard730_both_competence_dual_month24_cap2,TJS,150,0,2,0.2971014492753623,43
hard730_both_competence_dual_month24_cap2,UZS,146,0,2,0.3115942028985507,43
soft730_primary_competence_dual_month24_cap2,AMD,152,0,2,0.30434782608695654,43
soft730_primary_competence_dual_month24_cap2,KGS,149,0,2,0.2971014492753623,43
soft730_primary_competence_dual_month24_cap2,KZT,161,0,2,0.2608695652173913,41
soft730_primary_competence_dual_month24_cap2,TJS,144,0,2,0.30434782608695654,28
soft730_primary_competence_dual_month24_cap2,UZS,145,0,2,0.3333333333333333,43
soft730_pace_competence_dual_month24_cap2,AMD,143,0,2,0.32608695652173914,37
soft730_pace_competence_dual_month24_cap2,KGS,141,0,2,0.32608695652173914,31
soft730_pace_competence_dual_month24_cap2,KZT,142,0,2,0.2898550724637681,39
soft730_pace_competence_dual_month24_cap2,TJS,142,0,2,0.32608695652173914,37
soft730_pace_competence_dual_month24_cap2,UZS,141,0,2,0.3333333333333333,43
