candidate,currency,n_signals,empty_complete_months,weekly_max,weekly_zero_share,calendar_gap_max
local_hist_h5_r30_nogap_cap2,AMD,142,1,2,0.3188405797101449,54
local_hist_h5_r30_nogap_cap2,KGS,139,0,2,0.3333333333333333,40
local_hist_h5_r30_nogap_cap2,KZT,144,0,2,0.2826086956521739,36
local_hist_h5_r30_nogap_cap2,TJS,133,0,2,0.3333333333333333,37
local_hist_h5_r30_nogap_cap2,UZS,125,1,2,0.39855072463768115,49
known_next_not_lower_cd3,AMD,193,0,2,0.036231884057971016,13
known_next_not_lower_cd3,KGS,188,0,2,0.057971014492753624,18
known_next_not_lower_cd3,KZT,193,0,2,0.028985507246376812,18
known_next_not_lower_cd3,TJS,197,0,2,0.050724637681159424,17
known_next_not_lower_cd3,UZS,186,0,2,0.050724637681159424,17
extra_h5_r30_nogap_cap2,AMD,132,0,2,0.36231884057971014,37
extra_h5_r30_nogap_cap2,KGS,127,0,2,0.37681159420289856,37
extra_h5_r30_nogap_cap2,KZT,129,1,2,0.35507246376811596,41
extra_h5_r30_nogap_cap2,TJS,133,1,2,0.34057971014492755,38
extra_h5_r30_nogap_cap2,UZS,128,1,2,0.38405797101449274,43
extra_h5_r30_gap2_cap2,AMD,120,0,2,0.36231884057971014,37
extra_h5_r30_gap2_cap2,KGS,117,0,2,0.37681159420289856,37
extra_h5_r30_gap2_cap2,KZT,113,1,2,0.35507246376811596,41
extra_h5_r30_gap2_cap2,TJS,120,1,2,0.34057971014492755,38
extra_h5_r30_gap2_cap2,UZS,115,1,2,0.38405797101449274,43
compact_hist_h5_r30_nogap_cap2,AMD,136,0,2,0.3188405797101449,44
compact_hist_h5_r30_nogap_cap2,KGS,137,0,2,0.3333333333333333,44
compact_hist_h5_r30_nogap_cap2,KZT,136,1,2,0.2971014492753623,35
compact_hist_h5_r30_nogap_cap2,TJS,134,0,2,0.34782608695652173,44
compact_hist_h5_r30_nogap_cap2,UZS,134,0,2,0.36231884057971014,44
compact_hist_h5_r30_gap2_cap2,AMD,131,0,2,0.3188405797101449,44
compact_hist_h5_r30_gap2_cap2,KGS,129,0,2,0.3333333333333333,44
compact_hist_h5_r30_gap2_cap2,KZT,125,1,2,0.2971014492753623,35
compact_hist_h5_r30_gap2_cap2,TJS,126,0,2,0.34782608695652173,44
compact_hist_h5_r30_gap2_cap2,UZS,121,0,2,0.36231884057971014,44
compact_extra_h5_r30_nogap_cap2,AMD,138,0,2,0.34057971014492755,45
compact_extra_h5_r30_nogap_cap2,KGS,132,1,2,0.35507246376811596,40
compact_extra_h5_r30_nogap_cap2,KZT,149,1,2,0.2753623188405797,36
compact_extra_h5_r30_nogap_cap2,TJS,139,1,2,0.32608695652173914,39
compact_extra_h5_r30_nogap_cap2,UZS,142,0,2,0.3333333333333333,37
compact_extra_h5_r30_gap2_cap2,AMD,129,0,2,0.34057971014492755,46
compact_extra_h5_r30_gap2_cap2,KGS,122,1,2,0.35507246376811596,41
compact_extra_h5_r30_gap2_cap2,KZT,136,1,2,0.2753623188405797,37
compact_extra_h5_r30_gap2_cap2,TJS,126,1,2,0.32608695652173914,39
compact_extra_h5_r30_gap2_cap2,UZS,126,0,2,0.3333333333333333,38
local_hist_h5_r30_gap2_cap2,AMD,134,1,2,0.3188405797101449,54
local_hist_h5_r30_gap2_cap2,KGS,130,0,2,0.3333333333333333,40
local_hist_h5_r30_gap2_cap2,KZT,129,0,2,0.2826086956521739,36
local_hist_h5_r30_gap2_cap2,TJS,121,0,2,0.3333333333333333,38
local_hist_h5_r30_gap2_cap2,UZS,111,1,2,0.39855072463768115,49
first_failure_extra_h5_r30_nogap_cap2,AMD,125,2,2,0.391304347826087,86
first_failure_extra_h5_r30_nogap_cap2,KGS,122,2,2,0.4057971014492754,93
first_failure_extra_h5_r30_nogap_cap2,KZT,127,2,2,0.37681159420289856,48
first_failure_extra_h5_r30_nogap_cap2,TJS,129,3,2,0.37681159420289856,86
first_failure_extra_h5_r30_nogap_cap2,UZS,123,3,2,0.41304347826086957,86
first_failure_extra_h5_r30_gap2_cap2,AMD,113,2,2,0.391304347826087,86
first_failure_extra_h5_r30_gap2_cap2,KGS,110,2,2,0.4057971014492754,94
first_failure_extra_h5_r30_gap2_cap2,KZT,114,2,2,0.37681159420289856,49
first_failure_extra_h5_r30_gap2_cap2,TJS,113,3,2,0.37681159420289856,86
first_failure_extra_h5_r30_gap2_cap2,UZS,109,3,2,0.41304347826086957,86
