candidate,currency,n_signals,empty_complete_months,weekly_max,weekly_zero_share,calendar_gap_max
cny_hist50_urgent_cap2,AMD,179,0,2,0.11594202898550725,14
cny_hist50_urgent_cap2,KGS,180,0,2,0.11594202898550725,14
cny_hist50_urgent_cap2,KZT,182,0,2,0.09420289855072464,14
cny_hist50_urgent_cap2,TJS,184,0,2,0.10144927536231885,15
cny_hist50_urgent_cap2,UZS,183,0,2,0.10869565217391304,15
cny_cbr_w25_short_cap2,AMD,185,0,2,0.1956521739130435,29
cny_cbr_w25_short_cap2,KGS,186,0,2,0.2028985507246377,29
cny_cbr_w25_short_cap2,KZT,187,0,2,0.1956521739130435,27
cny_cbr_w25_short_cap2,TJS,183,0,2,0.2028985507246377,29
cny_cbr_w25_short_cap2,UZS,193,0,2,0.15942028985507245,26
cny_cbr_w25_r25,AMD,168,0,5,0.35507246376811596,34
cny_cbr_w25_r25,KGS,166,0,4,0.34057971014492755,34
cny_cbr_w25_r25,KZT,165,0,5,0.3333333333333333,29
cny_cbr_w25_r25,TJS,170,0,5,0.3333333333333333,34
cny_cbr_w25_r25,UZS,169,0,5,0.3333333333333333,34
cny_last_r25,AMD,164,1,4,0.32608695652173914,41
cny_last_r25,KGS,164,1,4,0.32608695652173914,41
cny_last_r25,KZT,164,1,4,0.32608695652173914,41
cny_last_r25,TJS,164,1,4,0.32608695652173914,41
cny_last_r25,UZS,164,1,4,0.32608695652173914,41
market_hist_r25,AMD,144,3,4,0.41304347826086957,73
market_hist_r25,KGS,144,1,4,0.391304347826087,43
market_hist_r25,KZT,144,2,4,0.39855072463768115,59
market_hist_r25,TJS,146,2,4,0.37681159420289856,58
market_hist_r25,UZS,143,0,4,0.35507246376811596,43
market_extra_r25,AMD,158,0,4,0.34057971014492755,37
market_extra_r25,KGS,151,1,4,0.35507246376811596,38
market_extra_r25,KZT,160,1,4,0.34782608695652173,41
market_extra_r25,TJS,151,1,4,0.34057971014492755,38
market_extra_r25,UZS,155,1,4,0.36231884057971014,38
local_ridge_r25,AMD,175,10,5,0.5507246376811594,116
local_ridge_r25,KGS,188,9,5,0.5072463768115942,203
local_ridge_r25,KZT,166,9,5,0.5869565217391305,162
local_ridge_r25,TJS,173,8,5,0.4927536231884058,116
local_ridge_r25,UZS,169,7,5,0.47101449275362317,191
local_rescaled_r25,AMD,167,12,5,0.5869565217391305,155
local_rescaled_r25,KGS,182,11,5,0.5434782608695652,152
local_rescaled_r25,KZT,161,9,5,0.5797101449275363,216
local_rescaled_r25,TJS,174,7,5,0.5217391304347826,194
local_rescaled_r25,UZS,168,8,5,0.4782608695652174,191
residual_w100_r25,AMD,164,11,5,0.6086956521739131,152
residual_w100_r25,KGS,111,18,5,0.7318840579710145,502
residual_w100_r25,KZT,141,16,5,0.6884057971014492,276
residual_w100_r25,TJS,153,12,5,0.5869565217391305,263
residual_w100_r25,UZS,145,9,5,0.5869565217391305,193
residual_rescaled_r25,AMD,161,13,5,0.6231884057971014,152
residual_rescaled_r25,KGS,125,15,5,0.6956521739130435,412
residual_rescaled_r25,KZT,139,15,5,0.6811594202898551,278
residual_rescaled_r25,TJS,146,11,5,0.5942028985507246,277
residual_rescaled_r25,UZS,152,10,5,0.5797101449275363,283
local_norm_r25,AMD,187,9,5,0.5289855072463768,155
local_norm_r25,KGS,227,8,5,0.47101449275362317,231
local_norm_r25,KZT,154,5,5,0.5,90
local_norm_r25,TJS,174,9,5,0.4927536231884058,139
local_norm_r25,UZS,162,4,5,0.37681159420289856,80
floor_norm_hist_r25,AMD,150,2,5,0.45652173913043476,82
floor_norm_hist_r25,KGS,153,4,5,0.4492753623188406,86
floor_norm_hist_r25,KZT,144,3,5,0.45652173913043476,57
floor_norm_hist_r25,TJS,155,3,5,0.45652173913043476,82
floor_norm_hist_r25,UZS,148,2,5,0.4855072463768116,79
floor_norm_q25_r25,AMD,136,4,5,0.5072463768115942,96
floor_norm_q25_r25,KGS,143,5,5,0.463768115942029,96
floor_norm_q25_r25,KZT,142,4,5,0.4782608695652174,96
floor_norm_q25_r25,TJS,154,3,5,0.41304347826086957,96
floor_norm_q25_r25,UZS,136,4,5,0.5,96
residual_norm25_r25,AMD,193,9,6,0.5652173913043478,111
residual_norm25_r25,KGS,153,12,5,0.5797101449275363,339
residual_norm25_r25,KZT,152,9,5,0.6014492753623188,156
residual_norm25_r25,TJS,188,8,5,0.4782608695652174,125
residual_norm25_r25,UZS,153,6,5,0.463768115942029,149
residual_norm50_r25,AMD,188,9,6,0.5652173913043478,108
residual_norm50_r25,KGS,150,13,5,0.6086956521739131,339
residual_norm50_r25,KZT,160,10,5,0.572463768115942,151
residual_norm50_r25,TJS,185,7,5,0.5072463768115942,125
residual_norm50_r25,UZS,158,6,5,0.4855072463768116,154
residual_norm100_r25,AMD,181,10,6,0.572463768115942,185
residual_norm100_r25,KGS,130,15,5,0.644927536231884,339
residual_norm100_r25,KZT,156,11,5,0.5579710144927537,151
residual_norm100_r25,TJS,206,7,5,0.5217391304347826,125
residual_norm100_r25,UZS,157,6,5,0.47101449275362317,113
cny_last_short_cap2,AMD,190,0,2,0.15217391304347827,37
cny_last_short_cap2,KGS,190,0,2,0.15217391304347827,37
cny_last_short_cap2,KZT,190,0,2,0.15217391304347827,37
cny_last_short_cap2,TJS,190,0,2,0.15217391304347827,37
cny_last_short_cap2,UZS,190,0,2,0.15217391304347827,37
cny_last_urgent_cap2,AMD,187,0,2,0.07246376811594203,14
cny_last_urgent_cap2,KGS,187,0,2,0.07246376811594203,14
cny_last_urgent_cap2,KZT,187,0,2,0.07246376811594203,14
cny_last_urgent_cap2,TJS,187,0,2,0.07246376811594203,14
cny_last_urgent_cap2,UZS,187,0,2,0.07246376811594203,14
market_hist_short_cap2,AMD,177,0,2,0.2246376811594203,42
market_hist_short_cap2,KGS,178,0,2,0.2318840579710145,31
market_hist_short_cap2,KZT,184,0,2,0.21739130434782608,40
market_hist_short_cap2,TJS,181,0,2,0.18840579710144928,31
market_hist_short_cap2,UZS,179,0,2,0.21014492753623187,31
market_hist_urgent_cap2,AMD,177,0,2,0.11594202898550725,18
market_hist_urgent_cap2,KGS,179,0,2,0.10869565217391304,18
market_hist_urgent_cap2,KZT,175,0,2,0.13043478260869565,22
market_hist_urgent_cap2,TJS,182,0,2,0.10144927536231885,18
market_hist_urgent_cap2,UZS,176,0,2,0.12318840579710146,18
market_extra_short_cap2,AMD,173,0,2,0.21739130434782608,37
market_extra_short_cap2,KGS,174,0,2,0.21739130434782608,37
market_extra_short_cap2,KZT,174,0,2,0.2318840579710145,34
market_extra_short_cap2,TJS,180,0,2,0.2028985507246377,37
market_extra_short_cap2,UZS,176,0,2,0.2028985507246377,37
market_extra_urgent_cap2,AMD,178,0,2,0.12318840579710146,18
market_extra_urgent_cap2,KGS,174,0,2,0.13043478260869565,18
market_extra_urgent_cap2,KZT,178,0,2,0.13043478260869565,18
market_extra_urgent_cap2,TJS,178,0,2,0.12318840579710146,28
market_extra_urgent_cap2,UZS,172,0,2,0.13768115942028986,18
cny_last_gate5_urgent_cap2,AMD,136,1,2,0.2318840579710145,49
cny_last_gate5_urgent_cap2,KGS,136,1,2,0.21739130434782608,49
cny_last_gate5_urgent_cap2,KZT,140,0,2,0.1956521739130435,22
cny_last_gate5_urgent_cap2,TJS,132,1,2,0.2463768115942029,49
cny_last_gate5_urgent_cap2,UZS,133,1,2,0.2246376811594203,49
cny_last_gate_all_urgent_cap2,AMD,95,3,2,0.427536231884058,74
cny_last_gate_all_urgent_cap2,KGS,102,2,2,0.4057971014492754,94
cny_last_gate_all_urgent_cap2,KZT,96,2,2,0.41304347826086957,49
cny_last_gate_all_urgent_cap2,TJS,88,3,2,0.47101449275362317,94
cny_last_gate_all_urgent_cap2,UZS,86,5,2,0.4782608695652174,74
market_hist_gate5_urgent_cap2,AMD,132,1,2,0.26811594202898553,40
market_hist_gate5_urgent_cap2,KGS,138,1,2,0.2463768115942029,40
market_hist_gate5_urgent_cap2,KZT,140,0,2,0.2463768115942029,36
market_hist_gate5_urgent_cap2,TJS,127,1,2,0.2826086956521739,49
market_hist_gate5_urgent_cap2,UZS,132,1,2,0.2536231884057971,49
market_hist_gate_all_urgent_cap2,AMD,96,3,2,0.4492753623188406,74
market_hist_gate_all_urgent_cap2,KGS,99,3,2,0.4492753623188406,94
market_hist_gate_all_urgent_cap2,KZT,97,1,2,0.41304347826086957,49
market_hist_gate_all_urgent_cap2,TJS,85,2,2,0.4927536231884058,94
market_hist_gate_all_urgent_cap2,UZS,87,5,2,0.4927536231884058,74
market_extra_gate5_urgent_cap2,AMD,128,1,2,0.2753623188405797,49
market_extra_gate5_urgent_cap2,KGS,131,1,2,0.2608695652173913,49
market_extra_gate5_urgent_cap2,KZT,132,0,2,0.2608695652173913,23
market_extra_gate5_urgent_cap2,TJS,124,1,2,0.2971014492753623,49
market_extra_gate5_urgent_cap2,UZS,124,1,2,0.2753623188405797,49
market_extra_gate_all_urgent_cap2,AMD,89,3,2,0.463768115942029,74
market_extra_gate_all_urgent_cap2,KGS,94,2,2,0.4492753623188406,94
market_extra_gate_all_urgent_cap2,KZT,90,2,2,0.45652173913043476,49
market_extra_gate_all_urgent_cap2,TJS,82,2,2,0.5,94
market_extra_gate_all_urgent_cap2,UZS,79,6,2,0.5217391304347826,74
