candidate,currency,n_signals,empty_complete_months,weekly_max,weekly_zero_share,calendar_gap_max
roll_cat_dual_pace_month24_cap2,AMD,141,0,2,0.3333333333333333,37
roll_cat_dual_pace_month24_cap2,KGS,137,0,2,0.34782608695652173,31
roll_cat_dual_pace_month24_cap2,KZT,143,0,2,0.30434782608695654,39
roll_cat_dual_pace_month24_cap2,TJS,140,0,2,0.32608695652173914,30
roll_cat_dual_pace_month24_cap2,UZS,138,0,2,0.34782608695652173,43
known_next_not_lower_cd3,AMD,193,0,2,0.036231884057971016,13
known_next_not_lower_cd3,KGS,188,0,2,0.057971014492753624,18
known_next_not_lower_cd3,KZT,193,0,2,0.028985507246376812,18
known_next_not_lower_cd3,TJS,197,0,2,0.050724637681159424,17
known_next_not_lower_cd3,UZS,186,0,2,0.050724637681159424,17
pace_cat_mean_gate_full_specialist_dual_month24_cap2,AMD,134,0,2,0.36231884057971014,37
pace_cat_mean_gate_full_specialist_dual_month24_cap2,KGS,131,0,2,0.3695652173913043,37
pace_cat_mean_gate_full_specialist_dual_month24_cap2,KZT,133,0,2,0.3333333333333333,41
pace_cat_mean_gate_full_specialist_dual_month24_cap2,TJS,131,0,2,0.36231884057971014,37
pace_cat_mean_gate_full_specialist_dual_month24_cap2,UZS,131,0,2,0.36231884057971014,43
pace_cat_mean_gate_roll3_specialist_dual_month24_cap2,AMD,134,0,2,0.36231884057971014,37
pace_cat_mean_gate_roll3_specialist_dual_month24_cap2,KGS,131,0,2,0.3695652173913043,37
pace_cat_mean_gate_roll3_specialist_dual_month24_cap2,KZT,133,0,2,0.3333333333333333,41
pace_cat_mean_gate_roll3_specialist_dual_month24_cap2,TJS,132,0,2,0.36231884057971014,37
pace_cat_mean_gate_roll3_specialist_dual_month24_cap2,UZS,130,0,2,0.3695652173913043,43
pace_extra_mean_gate_full_specialist_dual_month24_cap2,AMD,132,0,2,0.36231884057971014,37
pace_extra_mean_gate_full_specialist_dual_month24_cap2,KGS,126,0,2,0.391304347826087,37
pace_extra_mean_gate_full_specialist_dual_month24_cap2,KZT,129,0,2,0.34782608695652173,41
pace_extra_mean_gate_full_specialist_dual_month24_cap2,TJS,132,0,2,0.3695652173913043,37
pace_extra_mean_gate_full_specialist_dual_month24_cap2,UZS,125,0,2,0.39855072463768115,43
pace_cat_y20_gate_full_specialist_dual_month24_cap2,AMD,135,0,2,0.36231884057971014,37
pace_cat_y20_gate_full_specialist_dual_month24_cap2,KGS,130,0,2,0.37681159420289856,37
pace_cat_y20_gate_full_specialist_dual_month24_cap2,KZT,134,0,2,0.3333333333333333,41
pace_cat_y20_gate_full_specialist_dual_month24_cap2,TJS,135,0,2,0.3695652173913043,37
pace_cat_y20_gate_full_specialist_dual_month24_cap2,UZS,128,0,2,0.38405797101449274,43
pace_cat_future5_gate_full_specialist_dual_month24_cap2,AMD,134,0,2,0.36231884057971014,37
pace_cat_future5_gate_full_specialist_dual_month24_cap2,KGS,129,0,2,0.391304347826087,37
pace_cat_future5_gate_full_specialist_dual_month24_cap2,KZT,132,0,2,0.34057971014492755,41
pace_cat_future5_gate_full_specialist_dual_month24_cap2,TJS,131,0,2,0.3695652173913043,37
pace_cat_future5_gate_full_specialist_dual_month24_cap2,UZS,126,0,2,0.39855072463768115,43
