candidate,currency,n_signals,empty_complete_months,weekly_max,weekly_zero_share,calendar_gap_max
cat_multi_mean_pace365_p55_r70_month24_cap2,AMD,147,0,2,0.32608695652173914,38
cat_multi_mean_pace365_p55_r70_month24_cap2,KGS,145,0,2,0.3188405797101449,38
cat_multi_mean_pace365_p55_r70_month24_cap2,KZT,146,0,2,0.30434782608695654,37
cat_multi_mean_pace365_p55_r70_month24_cap2,TJS,142,0,2,0.34057971014492755,41
cat_multi_mean_pace365_p55_r70_month24_cap2,UZS,144,0,2,0.3188405797101449,38
known_next_not_lower_cd3,AMD,193,0,2,0.036231884057971016,13
known_next_not_lower_cd3,KGS,188,0,2,0.057971014492753624,18
known_next_not_lower_cd3,KZT,193,0,2,0.028985507246376812,18
known_next_not_lower_cd3,TJS,197,0,2,0.050724637681159424,17
known_next_not_lower_cd3,UZS,186,0,2,0.050724637681159424,17
extra_multi_mean_pace365_p55_r70_month24_cap2,AMD,132,0,2,0.36231884057971014,45
extra_multi_mean_pace365_p55_r70_month24_cap2,KGS,129,0,2,0.37681159420289856,46
extra_multi_mean_pace365_p55_r70_month24_cap2,KZT,131,0,2,0.34782608695652173,38
extra_multi_mean_pace365_p55_r70_month24_cap2,TJS,133,0,2,0.35507246376811596,49
extra_multi_mean_pace365_p55_r70_month24_cap2,UZS,129,0,2,0.37681159420289856,46
extra_multi_geom_pace365_p55_r70_month24_cap2,AMD,126,0,2,0.38405797101449274,46
extra_multi_geom_pace365_p55_r70_month24_cap2,KGS,127,0,2,0.38405797101449274,46
extra_multi_geom_pace365_p55_r70_month24_cap2,KZT,130,0,2,0.36231884057971014,45
extra_multi_geom_pace365_p55_r70_month24_cap2,TJS,130,0,2,0.36231884057971014,49
extra_multi_geom_pace365_p55_r70_month24_cap2,UZS,124,0,2,0.39855072463768115,46
cat_h5_pace365_p55_r70_month24_cap2,AMD,150,0,2,0.30434782608695654,30
cat_h5_pace365_p55_r70_month24_cap2,KGS,148,0,2,0.2971014492753623,28
cat_h5_pace365_p55_r70_month24_cap2,KZT,152,0,2,0.2608695652173913,27
cat_h5_pace365_p55_r70_month24_cap2,TJS,148,0,2,0.34782608695652173,43
cat_h5_pace365_p55_r70_month24_cap2,UZS,150,0,2,0.3115942028985507,44
cat_multi_geom_pace365_p55_r70_month24_cap2,AMD,146,0,2,0.3115942028985507,38
cat_multi_geom_pace365_p55_r70_month24_cap2,KGS,143,0,2,0.3333333333333333,38
cat_multi_geom_pace365_p55_r70_month24_cap2,KZT,148,0,2,0.2898550724637681,37
cat_multi_geom_pace365_p55_r70_month24_cap2,TJS,143,0,2,0.32608695652173914,41
cat_multi_geom_pace365_p55_r70_month24_cap2,UZS,146,0,2,0.3115942028985507,38
cat_mean_utility_pace365_p55_r70_month24_cap2,AMD,143,0,2,0.36231884057971014,38
cat_mean_utility_pace365_p55_r70_month24_cap2,KGS,140,0,2,0.36231884057971014,37
cat_mean_utility_pace365_p55_r70_month24_cap2,KZT,146,0,2,0.2898550724637681,37
cat_mean_utility_pace365_p55_r70_month24_cap2,TJS,143,0,2,0.34782608695652173,41
cat_mean_utility_pace365_p55_r70_month24_cap2,UZS,138,0,2,0.34782608695652173,36
cat_pairrank_h5_pace365_p55_r70_month24_cap2,AMD,153,0,2,0.2898550724637681,31
cat_pairrank_h5_pace365_p55_r70_month24_cap2,KGS,152,1,2,0.2608695652173913,37
cat_pairrank_h5_pace365_p55_r70_month24_cap2,KZT,155,0,2,0.2246376811594203,29
cat_pairrank_h5_pace365_p55_r70_month24_cap2,TJS,149,0,2,0.26811594202898553,31
cat_pairrank_h5_pace365_p55_r70_month24_cap2,UZS,150,0,2,0.2826086956521739,30
base75_cat25_pace365_p55_r70_month24_cap2,AMD,145,0,2,0.30434782608695654,28
base75_cat25_pace365_p55_r70_month24_cap2,KGS,141,0,2,0.3333333333333333,23
base75_cat25_pace365_p55_r70_month24_cap2,KZT,149,0,2,0.2753623188405797,29
base75_cat25_pace365_p55_r70_month24_cap2,TJS,141,0,2,0.32608695652173914,36
base75_cat25_pace365_p55_r70_month24_cap2,UZS,148,0,2,0.2971014492753623,28
base50_cat50_pace365_p55_r70_month24_cap2,AMD,147,0,2,0.30434782608695654,37
base50_cat50_pace365_p55_r70_month24_cap2,KGS,144,0,2,0.3188405797101449,23
base50_cat50_pace365_p55_r70_month24_cap2,KZT,151,0,2,0.2536231884057971,26
base50_cat50_pace365_p55_r70_month24_cap2,TJS,144,0,2,0.3115942028985507,36
base50_cat50_pace365_p55_r70_month24_cap2,UZS,146,0,2,0.3188405797101449,28
base75_catmulti25_pace365_p55_r70_month24_cap2,AMD,144,0,2,0.3115942028985507,28
base75_catmulti25_pace365_p55_r70_month24_cap2,KGS,141,0,2,0.3188405797101449,37
base75_catmulti25_pace365_p55_r70_month24_cap2,KZT,151,0,2,0.26811594202898553,29
base75_catmulti25_pace365_p55_r70_month24_cap2,TJS,140,0,2,0.32608695652173914,37
base75_catmulti25_pace365_p55_r70_month24_cap2,UZS,146,0,2,0.30434782608695654,37
