model,slice,group,n,positive_rate,mean_prediction,brier,logloss,ece,baseline_brier,baseline_logloss,baseline_ece,brier_delta,logloss_delta,auc,average_precision,ece_delta_t25,auc_delta_t25,brier_delta_identity,logloss_delta_identity,ece_delta_identity,auc_delta_identity
identity_early,currency_year,KGS:2025,365,0.0821917808219178,0.19503278113400152,0.09346314690462548,0.34892677558393387,0.11284100031208372,0.07927854624238058,0.30354320113588484,0.06211166343921428,0.014184600662244903,0.045383574448049024,0.22208955223880594,0.05260525751672619,0.050729336872869436,-0.19174129353233832,0.0,0.0,0.0,-2.7755575615628914e-17
identity_early,currency_year,KGS:2026,217,0.19815668202764977,0.15145988712556535,0.1620118332977598,0.5100117661481611,0.04669679490208442,0.16412399765114918,0.5198873372612821,0.107554240657143,-0.002112164353389373,-0.009875571113120984,0.45977011494252873,0.23753837253251936,-0.06085744575505858,-0.2325581395348837,0.0,0.0,0.0,0.0
identity_early,currency_year,KZT:2025,365,0.049315068493150684,0.14891407724336292,0.05969088942650255,0.2571765675650781,0.09959900875021223,0.050456489411543785,0.2250726837661179,0.01916861586387523,0.009234400014958767,0.03210388379896023,0.20829330771693882,0.030832780274359834,0.080430392886337,-0.02017291066282423,0.0,0.0,0.0,-2.7755575615628914e-17
identity_early,currency_year,KZT:2026,217,0.23963133640552994,0.1219431044238439,0.19606844426328982,0.6037161553143005,0.11768823198168604,0.2028473921260011,0.6602617624906275,0.17124479275443305,-0.006778947862711299,-0.05654560717632706,0.4869463869463869,0.3055882509617552,-0.05355656077274701,-0.17319347319347322,0.0,0.0,0.0,0.0
identity_early,currency_year,TJS:2025,365,0.14246575342465753,0.18616539504659327,0.12685622013681985,0.42466436369457583,0.04528020136083672,0.11915912857523532,0.40265340636645847,0.07892151220985255,0.007697091561584532,0.022010957328117364,0.3860899483902679,0.1119280752029574,-0.03364131084901583,-0.18001966085033172,0.0,0.0,0.0,0.0
identity_early,currency_year,TJS:2026,217,0.18433179723502305,0.1584476993425518,0.15122816280061224,0.48175030506347055,0.02588409789247126,0.14780130307790004,0.470033182936412,0.07254171089759696,0.0034268597227122,0.011717122127058555,0.49675141242937854,0.2696538608896375,-0.046657613005125706,-0.18149717514124292,0.0,0.0,0.0,0.0
identity_early,currency_year,UZS:2025,365,0.07945205479452055,0.16750045921089043,0.08419393996463846,0.32095347668563384,0.08804840441636988,0.07407085776373179,0.28456567478514483,0.02484791121401568,0.010123082200906672,0.036387801900489014,0.3519088669950738,0.0604098208245257,0.0632004932023542,-0.12397372742200341,0.0,0.0,0.0,-1.1102230246251565e-16
identity_early,currency_year,UZS:2026,217,0.2626728110599078,0.1403121019333715,0.20750437556014276,0.6236857895011914,0.1223607091265363,0.21726571720572166,0.673103693895249,0.17775977726858921,-0.009761341645578903,-0.04941790439405769,0.5383771929824561,0.40961731171543914,-0.05539906814205292,-0.1797149122807018,0.0,0.0,0.0,0.0
t25_base,ALL,ALL,2910,0.13711340206185568,0.1038533015924523,0.11824822834296733,0.40453511320869345,0.033260100469403385,0.11824822834296733,0.40453511320869345,0.033260100469403385,0.0,0.0,0.5625902669856641,0.20916730278997284,0.0,0.0,-0.00604112264102423,-0.01562648233887276,-0.00281567658690636,0.1884749707801962
t25_base,currency,AMD,582,0.13402061855670103,0.12622299854054508,0.11575219324302753,0.39392501702593974,0.012780856753951157,0.11575219324302753,0.39392501702593974,0.012780856753951157,0.0,0.0,0.5431929181929183,0.2149454515903087,0.0,1.1102230246251565e-16,-0.010019453854034008,-0.031733779498744064,-0.04584930813888282,0.22667378917378922
t25_base,currency,KGS,582,0.1254295532646048,0.10268972128831913,0.11091336231747127,0.384207595533155,0.03671757710061025,0.11091336231747127,0.384207595533155,0.03671757710061025,0.0,0.0,0.5284334042037839,0.1446640960113877,0.0,0.0,-0.008108315424456863,-0.024780078594485666,-0.016639399909970924,0.23042764485830391
t25_base,currency,KZT,582,0.12027491408934708,0.06844746522783933,0.10727577788067992,0.3873339038403767,0.051827448861507745,0.10727577788067992,0.3873339038403767,0.051827448861507745,0.0,0.0,0.5133649553571429,0.2345197439404355,0.0,0.0,-0.0032637874901230296,0.0009492769255025069,0.033244473167690566,0.22787388392857144
t25_base,currency,TJS,582,0.15807560137457044,0.13177923723634127,0.12983842731591957,0.42777610656522125,0.037490131258177434,0.12983842731591957,0.42777610656522125,0.037490131258177434,0.0,0.0,0.5788598047914817,0.32398005318302825,0.0,-1.1102230246251565e-16,-0.006104926082142442,-0.018172877880299976,-0.0005581895998494971,0.1372005323868677
t25_base,currency,UZS,582,0.14776632302405499,0.09012708566921668,0.12746138095773835,0.4294329430787747,0.057639237354838314,0.12746138095773835,0.4294329430787747,0.057639237354838314,0.0,0.0,0.5812078019504876,0.23626996708709586,0.0,0.0,-0.002709130354364764,-0.00439495264633688,0.008301726839307709,0.20384002250562638
t25_base,year,2025,1825,0.08712328767123288,0.10974651589276566,0.08063210801862825,0.30432953673112084,0.04771942081596733,0.08063210801862825,0.30432953673112084,0.04771942081596733,0.0,0.0,0.5195474416181567,0.16808481676795148,0.0,0.0,-0.011194798773962053,-0.03656124496799723,-0.045686557992480246,0.13923682680619415
t25_base,year,2026,1085,0.22119815668202766,0.09394075219330772,0.18151958280556532,0.5730836635050712,0.12725740448871992,0.18151958280556532,0.5730836635050712,0.12725740448871992,0.0,0.0,0.6573915187376727,0.3755693160660458,0.0,1.1102230246251565e-16,0.0026275031125347903,0.01958636724467755,0.052121992396255284,0.1861883629191322
t25_base,currency_year,AMD:2025,365,0.0821917808219178,0.13468537497403363,0.0801955181002498,0.3058127176019984,0.06791585892954147,0.0801955181002498,0.3058127176019984,0.06791585892954147,0.0,0.0,0.4657711442786069,0.18880878806999055,0.0,-5.551115123125783e-17,-0.014734819430115356,-0.04692000736437035,-0.054925980012094866,0.1720398009950248
t25_base,currency_year,AMD:2026,217,0.22119815668202766,0.11198904739665878,0.1755595039670546,0.5421323409417859,0.10920910928536888,0.1755595039670546,0.5421323409417859,0.10920910928536888,0.0,0.0,0.6926775147928993,0.4092795983240082,0.0,-1.1102230246251565e-16,-0.0020880785762934506,-0.006190124333059321,0.046161882725823736,0.2421104536489151
t25_base,currency_year,KGS:2025,365,0.0821917808219178,0.10867337530236558,0.07927854624238058,0.30354320113588484,0.06211166343921428,0.07927854624238058,0.30354320113588484,0.06211166343921428,0.0,0.0,0.4138308457711442,0.09398223044431413,0.0,-5.551115123125783e-17,-0.014184600662244903,-0.045383574448049024,-0.050729336872869436,0.19174129353233824
t25_base,currency_year,KGS:2026,217,0.19815668202764977,0.09262504979003819,0.16412399765114918,0.5198873372612821,0.107554240657143,0.16412399765114918,0.5198873372612821,0.107554240657143,0.0,0.0,0.6923282544774124,0.3737979485704528,0.0,0.0,0.002112164353389373,0.009875571113120984,0.06085744575505858,0.2325581395348837
t25_base,currency_year,KZT:2025,365,0.049315068493150684,0.06848368435702591,0.050456489411543785,0.2250726837661179,0.01916861586387523,0.050456489411543785,0.2250726837661179,0.01916861586387523,0.0,0.0,0.22846621837976305,0.03156201523801577,0.0,0.0,-0.009234400014958767,-0.03210388379896023,-0.080430392886337,0.0201729106628242
t25_base,currency_year,KZT:2026,217,0.23963133640552994,0.0683865436510969,0.2028473921260011,0.6602617624906275,0.17124479275443305,0.2028473921260011,0.6602617624906275,0.17124479275443305,0.0,0.0,0.6601398601398601,0.47558829302242456,0.0,0.0,0.006778947862711299,0.05654560717632706,0.05355656077274701,0.17319347319347322
t25_base,currency_year,TJS:2025,365,0.14246575342465753,0.14366319818172377,0.11915912857523532,0.40265340636645847,0.07892151220985255,0.11915912857523532,0.40265340636645847,0.07892151220985255,0.0,0.0,0.5661096092405996,0.33366798478519705,0.0,0.0,-0.007697091561584532,-0.022010957328117364,0.03364131084901583,0.18001966085033172
t25_base,currency_year,TJS:2026,217,0.18433179723502305,0.11179008633742607,0.14780130307790004,0.470033182936412,0.07254171089759696,0.14780130307790004,0.470033182936412,0.07254171089759696,0.0,0.0,0.6782485875706215,0.37953498629652593,0.0,0.0,-0.0034268597227122,-0.011717122127058555,0.046657613005125706,0.18149717514124292
t25_base,currency_year,UZS:2025,365,0.07945205479452055,0.09322694664867934,0.07407085776373179,0.28456567478514483,0.02484791121401568,0.07407085776373179,0.28456567478514483,0.02484791121401568,0.0,0.0,0.4758825944170772,0.17687027046942183,0.0,0.0,-0.010123082200906672,-0.036387801900489014,-0.0632004932023542,0.1239737274220033
t25_base,currency_year,UZS:2026,217,0.2626728110599078,0.08491303379131863,0.21726571720572166,0.673103693895249,0.17775977726858921,0.21726571720572166,0.673103693895249,0.17775977726858921,0.0,0.0,0.7180921052631578,0.46908302196553064,0.0,-1.1102230246251565e-16,0.009761341645578903,0.04941790439405769,0.05539906814205292,0.1797149122807017
delayed_selected,ALL,ALL,2910,0.13711340206185568,0.1038533015924523,0.11824822834296733,0.40453511320869345,0.033260100469403385,0.11824822834296733,0.40453511320869345,0.033260100469403385,0.0,0.0,0.5625902669856641,0.20916730278997284,0.0,0.0,-0.00604112264102423,-0.01562648233887276,-0.00281567658690636,0.1884749707801962
delayed_selected,currency,AMD,582,0.13402061855670103,0.12622299854054508,0.11575219324302753,0.39392501702593974,0.012780856753951157,0.11575219324302753,0.39392501702593974,0.012780856753951157,0.0,0.0,0.5431929181929183,0.2149454515903087,0.0,1.1102230246251565e-16,-0.010019453854034008,-0.031733779498744064,-0.04584930813888282,0.22667378917378922
delayed_selected,currency,KGS,582,0.1254295532646048,0.10268972128831913,0.11091336231747127,0.384207595533155,0.03671757710061025,0.11091336231747127,0.384207595533155,0.03671757710061025,0.0,0.0,0.5284334042037839,0.1446640960113877,0.0,0.0,-0.008108315424456863,-0.024780078594485666,-0.016639399909970924,0.23042764485830391
delayed_selected,currency,KZT,582,0.12027491408934708,0.06844746522783933,0.10727577788067992,0.3873339038403767,0.051827448861507745,0.10727577788067992,0.3873339038403767,0.051827448861507745,0.0,0.0,0.5133649553571429,0.2345197439404355,0.0,0.0,-0.0032637874901230296,0.0009492769255025069,0.033244473167690566,0.22787388392857144
delayed_selected,currency,TJS,582,0.15807560137457044,0.13177923723634127,0.12983842731591957,0.42777610656522125,0.037490131258177434,0.12983842731591957,0.42777610656522125,0.037490131258177434,0.0,0.0,0.5788598047914817,0.32398005318302825,0.0,-1.1102230246251565e-16,-0.006104926082142442,-0.018172877880299976,-0.0005581895998494971,0.1372005323868677
delayed_selected,currency,UZS,582,0.14776632302405499,0.09012708566921668,0.12746138095773835,0.4294329430787747,0.057639237354838314,0.12746138095773835,0.4294329430787747,0.057639237354838314,0.0,0.0,0.5812078019504876,0.23626996708709586,0.0,0.0,-0.002709130354364764,-0.00439495264633688,0.008301726839307709,0.20384002250562638
delayed_selected,year,2025,1825,0.08712328767123288,0.10974651589276566,0.08063210801862825,0.30432953673112084,0.04771942081596733,0.08063210801862825,0.30432953673112084,0.04771942081596733,0.0,0.0,0.5195474416181567,0.16808481676795148,0.0,0.0,-0.011194798773962053,-0.03656124496799723,-0.045686557992480246,0.13923682680619415
delayed_selected,year,2026,1085,0.22119815668202766,0.09394075219330772,0.18151958280556532,0.5730836635050712,0.12725740448871992,0.18151958280556532,0.5730836635050712,0.12725740448871992,0.0,0.0,0.6573915187376727,0.3755693160660458,0.0,1.1102230246251565e-16,0.0026275031125347903,0.01958636724467755,0.052121992396255284,0.1861883629191322
delayed_selected,currency_year,AMD:2025,365,0.0821917808219178,0.13468537497403363,0.0801955181002498,0.3058127176019984,0.06791585892954147,0.0801955181002498,0.3058127176019984,0.06791585892954147,0.0,0.0,0.4657711442786069,0.18880878806999055,0.0,-5.551115123125783e-17,-0.014734819430115356,-0.04692000736437035,-0.054925980012094866,0.1720398009950248
delayed_selected,currency_year,AMD:2026,217,0.22119815668202766,0.11198904739665878,0.1755595039670546,0.5421323409417859,0.10920910928536888,0.1755595039670546,0.5421323409417859,0.10920910928536888,0.0,0.0,0.6926775147928993,0.4092795983240082,0.0,-1.1102230246251565e-16,-0.0020880785762934506,-0.006190124333059321,0.046161882725823736,0.2421104536489151
delayed_selected,currency_year,KGS:2025,365,0.0821917808219178,0.10867337530236558,0.07927854624238058,0.30354320113588484,0.06211166343921428,0.07927854624238058,0.30354320113588484,0.06211166343921428,0.0,0.0,0.4138308457711442,0.09398223044431413,0.0,-5.551115123125783e-17,-0.014184600662244903,-0.045383574448049024,-0.050729336872869436,0.19174129353233824
delayed_selected,currency_year,KGS:2026,217,0.19815668202764977,0.09262504979003819,0.16412399765114918,0.5198873372612821,0.107554240657143,0.16412399765114918,0.5198873372612821,0.107554240657143,0.0,0.0,0.6923282544774124,0.3737979485704528,0.0,0.0,0.002112164353389373,0.009875571113120984,0.06085744575505858,0.2325581395348837
delayed_selected,currency_year,KZT:2025,365,0.049315068493150684,0.06848368435702591,0.050456489411543785,0.2250726837661179,0.01916861586387523,0.050456489411543785,0.2250726837661179,0.01916861586387523,0.0,0.0,0.22846621837976305,0.03156201523801577,0.0,0.0,-0.009234400014958767,-0.03210388379896023,-0.080430392886337,0.0201729106628242
delayed_selected,currency_year,KZT:2026,217,0.23963133640552994,0.0683865436510969,0.2028473921260011,0.6602617624906275,0.17124479275443305,0.2028473921260011,0.6602617624906275,0.17124479275443305,0.0,0.0,0.6601398601398601,0.47558829302242456,0.0,0.0,0.006778947862711299,0.05654560717632706,0.05355656077274701,0.17319347319347322
delayed_selected,currency_year,TJS:2025,365,0.14246575342465753,0.14366319818172377,0.11915912857523532,0.40265340636645847,0.07892151220985255,0.11915912857523532,0.40265340636645847,0.07892151220985255,0.0,0.0,0.5661096092405996,0.33366798478519705,0.0,0.0,-0.007697091561584532,-0.022010957328117364,0.03364131084901583,0.18001966085033172
delayed_selected,currency_year,TJS:2026,217,0.18433179723502305,0.11179008633742607,0.14780130307790004,0.470033182936412,0.07254171089759696,0.14780130307790004,0.470033182936412,0.07254171089759696,0.0,0.0,0.6782485875706215,0.37953498629652593,0.0,0.0,-0.0034268597227122,-0.011717122127058555,0.046657613005125706,0.18149717514124292
delayed_selected,currency_year,UZS:2025,365,0.07945205479452055,0.09322694664867934,0.07407085776373179,0.28456567478514483,0.02484791121401568,0.07407085776373179,0.28456567478514483,0.02484791121401568,0.0,0.0,0.4758825944170772,0.17687027046942183,0.0,0.0,-0.010123082200906672,-0.036387801900489014,-0.0632004932023542,0.1239737274220033
delayed_selected,currency_year,UZS:2026,217,0.2626728110599078,0.08491303379131863,0.21726571720572166,0.673103693895249,0.17775977726858921,0.21726571720572166,0.673103693895249,0.17775977726858921,0.0,0.0,0.7180921052631578,0.46908302196553064,0.0,-1.1102230246251565e-16,0.009761341645578903,0.04941790439405769,0.05539906814205292,0.1797149122807017
delayed_global_w30,ALL,ALL,2910,0.13711340206185568,0.1129748801515191,0.1154090138806069,0.4042711213852203,0.06582821113861156,0.11824822834296733,0.40453511320869345,0.033260100469403385,-0.0028392144623604343,-0.000263991823473142,0.534983416326559,0.25376280712918475,0.03256811066920818,-0.027606850659105064,-0.008880337103384664,-0.015890474162345902,0.02975243408230182,0.16086812012109114
delayed_global_w30,currency,AMD,582,0.13402061855670103,0.13491500946534643,0.11446575287595423,0.3970628622315415,0.04978883406420842,0.11575219324302753,0.39392501702593974,0.012780856753951157,-0.0012864403670733021,0.003137845205601786,0.5231481481481481,0.24050252201676758,0.03700797731025726,-0.02004477004477001,-0.01130589422110731,-0.028595934293142278,-0.008841330828625558,0.2066290191290191
delayed_global_w30,currency,KGS,582,0.1254295532646048,0.11040269082216353,0.10880481085388263,0.38514200224653067,0.06154464015806498,0.11091336231747127,0.384207595533155,0.03671757710061025,-0.00210855146358864,0.0009344067133756906,0.506230319993541,0.21145166295952822,0.024827063057454732,-0.022203084210242974,-0.010216866888045503,-0.023845671881109975,0.008187663147483808,0.20822456064806094
delayed_global_w30,currency,KZT,582,0.12027491408934708,0.07615108842318924,0.10285118984320711,0.3800242462150387,0.06547294670800531,0.10727577788067992,0.3873339038403767,0.051827448861507745,-0.00442458803747281,-0.007309657625337973,0.5127232142857143,0.24012279657760616,0.013645497846497566,-0.0006417410714285587,-0.007688375527595839,-0.006360380699835466,0.046889971014188125,0.22723214285714288
delayed_global_w30,currency,TJS,582,0.15807560137457044,0.14424756181729673,0.13087053619358582,0.4451275224194568,0.08469247734958443,0.12983842731591957,0.42777610656522125,0.037490131258177434,0.001032108877666249,0.017351415854235552,0.5108251996450754,0.3007944202403286,0.047202346091407,-0.06803460514640636,-0.005072817204476193,-0.0008214620260644234,0.0466441564915575,0.06916592724046144
delayed_global_w30,currency,UZS,582,0.14776632302405499,0.09915805022959957,0.12005277963640472,0.4139989738135335,0.07807905136231356,0.12746138095773835,0.4294329430787747,0.057639237354838314,-0.007408601321333627,-0.01543396926524121,0.5830598274568642,0.3288903072622805,0.02043981400747525,0.0018520255063766422,-0.010117731675698391,-0.01982892191157809,0.02874154084678296,0.20569204801200303
delayed_global_w30,year,2025,1825,0.08712328767123288,0.10771409475941236,0.08059573115665856,0.3031488803057251,0.04127658448982364,0.08063210801862825,0.30432953673112084,0.04771942081596733,-3.637686196968082e-05,-0.0011806564253957208,0.5420092565328017,0.17865061389537498,-0.006442836326143689,0.02246181491464505,-0.011231175635931734,-0.03774190139339295,-0.052129394318623935,0.1616986417208392
delayed_global_w30,year,2026,1085,0.22119815668202766,0.12182366664054653,0.17396591800153385,0.574361526887597,0.10803039453330829,0.18151958280556532,0.5730836635050712,0.12725740448871992,-0.007553664804031468,0.001277863382525779,0.5028057199211045,0.336302391576343,-0.019227009955411628,-0.1545857988165681,-0.004926161691496678,0.02086423062720333,0.032894982440843656,0.03160256410256401
delayed_global_w30,currency_year,AMD:2025,365,0.0821917808219178,0.1310375654893227,0.07842412751355228,0.29930012307389675,0.05539500592783499,0.0801955181002498,0.3058127176019984,0.06791585892954147,-0.0017713905866975216,-0.006512594528101656,0.5366169154228856,0.23982830772594668,-0.01252085300170648,0.07084577114427865,-0.016506210016812878,-0.05343260189247201,-0.06744683301380135,0.2428855721393035
delayed_global_w30,currency_year,AMD:2026,217,0.22119815668202766,0.14143697744345088,0.17508876327815107,0.5615024926119119,0.09334007153360457,0.1755595039670546,0.5421323409417859,0.10920910928536888,-0.0004707406889035426,0.019370151670126012,0.5011094674556213,0.32167328394051176,-0.015869037751764306,-0.19156804733727806,-0.002558819265196993,0.013180027337066691,0.03029284497405943,0.050542406311637145
delayed_global_w30,currency_year,KGS:2025,365,0.0821917808219178,0.10543920237596212,0.07766775790195951,0.2968870233114681,0.039552088209190116,0.07927854624238058,0.30354320113588484,0.06211166343921428,-0.0016107883404210682,-0.0066561778244167424,0.5097512437810945,0.14434894067311854,-0.022559575230024165,0.09592039800995023,-0.01579538900266597,-0.05203975227246577,-0.0732889121028936,0.2876616915422885
delayed_global_w30,currency_year,KGS:2026,217,0.19815668202764977,0.1187514156279862,0.16117819485135698,0.5335893170451382,0.09857698239407739,0.16412399765114918,0.5198873372612821,0.107554240657143,-0.002945802799792202,0.013701979783856122,0.4660518577920342,0.2884248225931236,-0.008977258263065613,-0.22627639668537824,-0.000833638446402829,0.023577550896977106,0.05188018749199297,0.006281742849505445
delayed_global_w30,currency_year,KZT:2025,365,0.049315068493150684,0.0647871026262135,0.04972647240431072,0.21603988439247054,0.02238350727302811,0.050456489411543785,0.2250726837661179,0.01916861586387523,-0.0007300170072330678,-0.009032799373647343,0.35814921549791867,0.03772842119119305,0.003214891409152879,0.12968299711815562,-0.009964417022191835,-0.041136683172607574,-0.07721550147718412,0.14985590778097982
delayed_global_w30,currency_year,KZT:2026,217,0.23963133640552994,0.09526562674529129,0.19220843346162733,0.6558504769304184,0.15640779592811496,0.2028473921260011,0.6602617624906275,0.17124479275443305,-0.010638958664373782,-0.004411285560209088,0.5356643356643357,0.3850472419698383,-0.014836996826318088,-0.12447552447552446,-0.0038600108016624834,0.05213432161611797,0.03871956394642892,0.04871794871794877
delayed_global_w30,currency_year,TJS:2025,365,0.14246575342465753,0.14525817200967714,0.1255975624784936,0.4305290355613961,0.07872843933509235,0.11915912857523532,0.40265340636645847,0.07892151220985255,0.006438433903258281,0.027875629194937634,0.5108134676824773,0.2665485260731819,-0.0001930728747601973,-0.05529614155812235,-0.001258657658326251,0.00586467186682027,0.03344823797425563,0.12472351929220937
delayed_global_w30,currency_year,TJS:2026,217,0.18433179723502305,0.14254768753057384,0.1397398237788792,0.46968258095951276,0.09472415419423695,0.14780130307790004,0.470033182936412,0.07254171089759696,-0.008061479299020846,-0.0003506019768992341,0.4970338983050847,0.34782560194809675,0.022182443296639986,-0.18121468926553674,-0.011488339021733046,-0.012067724103957789,0.06884005630176569,0.00028248587570617323
delayed_global_w30,currency_year,UZS:2025,365,0.07945205479452055,0.09204843129588636,0.07156273548497667,0.27298833518939375,0.02624352184346651,0.07407085776373179,0.28456567478514483,0.02484791121401568,-0.0025081222787551177,-0.01157733959575108,0.5826149425287356,0.23747587020061267,0.0013956106294508303,0.10673234811165838,-0.01263120447966179,-0.047965141496240093,-0.06180488257290337,0.23070607553366168
delayed_global_w30,currency_year,UZS:2026,217,0.2626728110599078,0.11111662585543056,0.20161437463765466,0.6511827668910039,0.1737371086095241,0.21726571720572166,0.673103693895249,0.17775977726858921,-0.015651342568066995,-0.021920927004245194,0.5495614035087719,0.42733629469129214,-0.004022668659065115,-0.168530701754386,-0.005890000922488092,0.027496977389812494,0.051376399482987806,0.011184210526315796
delayed_global_w60,ALL,ALL,2910,0.13711340206185568,0.11234916504170689,0.11647195447193062,0.39985798040009596,0.04219640663335905,0.11824822834296733,0.40453511320869345,0.033260100469403385,-0.0017762738710367099,-0.004677132808597495,0.5905574370015041,0.23142454288862593,0.008936306163955667,0.027967170015840037,-0.00781739651206094,-0.020303615147470255,0.006120629577049307,0.21644214079603624
delayed_global_w60,currency,AMD,582,0.13402061855670103,0.13489256672112748,0.11383058842286353,0.3874326780832716,0.045606133087773476,0.11575219324302753,0.39392501702593974,0.012780856753951157,-0.0019216048201639996,-0.006492338942668152,0.6030474155474156,0.23382089458611666,0.03282527633382232,0.05985449735449744,-0.011941058674198007,-0.038226118441412216,-0.013024031805060503,0.28652828652828655
delayed_global_w60,currency,KGS,582,0.1254295532646048,0.11054194907222936,0.10846716355279869,0.3751997950329242,0.0355864481889589,0.11091336231747127,0.384207595533155,0.03671757710061025,-0.002446198764672586,-0.009007800500230756,0.5989719299189924,0.199620458622284,-0.0011311289116513537,0.07053852571520847,-0.01055451418912945,-0.03378787909471642,-0.017770528821622278,0.3009661705735124
delayed_global_w60,currency,KZT,582,0.12027491408934708,0.07375287273056097,0.10321313464121336,0.37093265866278063,0.05849980518171972,0.10727577788067992,0.3873339038403767,0.051827448861507745,-0.004062643239466562,-0.016401245177596058,0.5774553571428571,0.2513478969736726,0.006672356320211972,0.06409040178571423,-0.007326430729589592,-0.01545196825209355,0.03991682948790254,0.2919642857142857
delayed_global_w60,currency,TJS,582,0.15807560137457044,0.14312732038191503,0.13401488670723855,0.45241047016688507,0.05476009989450002,0.12983842731591957,0.42777610656522125,0.037490131258177434,0.004176459391318971,0.024634363601663822,0.5369565217391304,0.24668377688625392,0.01726996863632259,-0.04190328305235136,-0.0019284666908234716,0.006461485721363847,0.01671177903647309,0.09529724933451644
delayed_global_w60,currency,UZS,582,0.14776632302405499,0.09943111630270161,0.12283399903553896,0.41331430005461806,0.04833520672135338,0.12746138095773835,0.4294329430787747,0.057639237354838314,-0.004627381922199386,-0.016118643024156665,0.6342366841710428,0.29317728796488346,-0.009304030633484936,0.05302888222055524,-0.00733651227656415,-0.020513595670493545,-0.001002303794177227,0.2568689047261816
delayed_global_w60,year,2025,1825,0.08712328767123288,0.11124682947900286,0.08435798813079516,0.3165287372926827,0.05154772804920899,0.08063210801862825,0.30432953673112084,0.04771942081596733,0.0037258801121669155,0.012199200561561874,0.5113366101157444,0.10077884052128844,0.003828307233241665,-0.008210831502412308,-0.0074689186617951375,-0.024362044406435357,-0.04185825075923858,0.13102599530378184
