candidate,currency,n_signals,empty_complete_months,weekly_max,weekly_zero_share,calendar_gap_max
roll_cat_dual_pace_month24_cap2,AMD,141,0,2,0.3333333333333333,37
roll_cat_dual_pace_month24_cap2,KGS,137,0,2,0.34782608695652173,31
roll_cat_dual_pace_month24_cap2,KZT,143,0,2,0.30434782608695654,39
roll_cat_dual_pace_month24_cap2,TJS,140,0,2,0.32608695652173914,30
roll_cat_dual_pace_month24_cap2,UZS,138,0,2,0.34782608695652173,43
known_next_not_lower_cd3,AMD,193,0,2,0.036231884057971016,13
known_next_not_lower_cd3,KGS,188,0,2,0.057971014492753624,18
known_next_not_lower_cd3,KZT,193,0,2,0.028985507246376812,18
known_next_not_lower_cd3,TJS,197,0,2,0.050724637681159424,17
known_next_not_lower_cd3,UZS,186,0,2,0.050724637681159424,17
rank75_cat_consensus_dual_month24_cap2,AMD,151,0,2,0.3115942028985507,43
rank75_cat_consensus_dual_month24_cap2,KGS,149,0,2,0.2971014492753623,43
rank75_cat_consensus_dual_month24_cap2,KZT,155,0,2,0.26811594202898553,41
rank75_cat_consensus_dual_month24_cap2,TJS,148,0,2,0.30434782608695654,31
rank75_cat_consensus_dual_month24_cap2,UZS,145,0,2,0.32608695652173914,43
rank50_cat_consensus_dual_month24_cap2,AMD,153,0,2,0.2971014492753623,43
rank50_cat_consensus_dual_month24_cap2,KGS,148,0,2,0.30434782608695654,43
rank50_cat_consensus_dual_month24_cap2,KZT,162,0,2,0.2536231884057971,41
rank50_cat_consensus_dual_month24_cap2,TJS,145,0,2,0.2971014492753623,28
rank50_cat_consensus_dual_month24_cap2,UZS,144,0,2,0.34057971014492755,43
rank25_cat_consensus_dual_month24_cap2,AMD,152,0,2,0.30434782608695654,43
rank25_cat_consensus_dual_month24_cap2,KGS,145,0,2,0.3115942028985507,43
rank25_cat_consensus_dual_month24_cap2,KZT,165,0,2,0.2318840579710145,25
rank25_cat_consensus_dual_month24_cap2,TJS,146,0,2,0.3115942028985507,28
rank25_cat_consensus_dual_month24_cap2,UZS,145,0,2,0.32608695652173914,43
rankmin_cat_consensus_dual_month24_cap2,AMD,154,0,2,0.2971014492753623,43
rankmin_cat_consensus_dual_month24_cap2,KGS,149,0,2,0.2971014492753623,23
rankmin_cat_consensus_dual_month24_cap2,KZT,162,0,2,0.2463768115942029,41
rankmin_cat_consensus_dual_month24_cap2,TJS,148,0,2,0.2971014492753623,31
rankmin_cat_consensus_dual_month24_cap2,UZS,145,0,2,0.32608695652173914,43
rankgeom_cat_consensus_dual_month24_cap2,AMD,153,0,2,0.2971014492753623,43
rankgeom_cat_consensus_dual_month24_cap2,KGS,148,0,2,0.30434782608695654,43
rankgeom_cat_consensus_dual_month24_cap2,KZT,161,0,2,0.2536231884057971,41
rankgeom_cat_consensus_dual_month24_cap2,TJS,144,0,2,0.30434782608695654,28
rankgeom_cat_consensus_dual_month24_cap2,UZS,144,0,2,0.34057971014492755,43
rank75_ap12_consensus_dual_month24_cap2,AMD,149,0,2,0.3333333333333333,37
rank75_ap12_consensus_dual_month24_cap2,KGS,146,0,2,0.3333333333333333,43
rank75_ap12_consensus_dual_month24_cap2,KZT,155,0,2,0.26811594202898553,41
rank75_ap12_consensus_dual_month24_cap2,TJS,151,0,2,0.3115942028985507,37
rank75_ap12_consensus_dual_month24_cap2,UZS,146,0,2,0.3188405797101449,43
rank50_ap12_consensus_dual_month24_cap2,AMD,153,0,2,0.3188405797101449,37
rank50_ap12_consensus_dual_month24_cap2,KGS,145,0,2,0.34057971014492755,43
rank50_ap12_consensus_dual_month24_cap2,KZT,162,0,2,0.2536231884057971,41
rank50_ap12_consensus_dual_month24_cap2,TJS,148,0,2,0.3188405797101449,37
rank50_ap12_consensus_dual_month24_cap2,UZS,146,0,2,0.32608695652173914,43
rankmin_ap12_consensus_dual_month24_cap2,AMD,155,0,2,0.2971014492753623,37
rankmin_ap12_consensus_dual_month24_cap2,KGS,145,0,2,0.32608695652173914,37
rankmin_ap12_consensus_dual_month24_cap2,KZT,160,0,2,0.2536231884057971,41
rankmin_ap12_consensus_dual_month24_cap2,TJS,150,0,2,0.3188405797101449,37
rankmin_ap12_consensus_dual_month24_cap2,UZS,147,0,2,0.3188405797101449,43
