candidate,currency,n_signals,empty_complete_months,weekly_max,weekly_zero_share,calendar_gap_max
full_recent50_pace365_p55_r70_month24_cap2,AMD,139,0,2,0.3333333333333333,37
full_recent50_pace365_p55_r70_month24_cap2,KGS,138,0,2,0.32608695652173914,37
full_recent50_pace365_p55_r70_month24_cap2,KZT,143,0,2,0.2898550724637681,41
full_recent50_pace365_p55_r70_month24_cap2,TJS,142,0,2,0.3188405797101449,37
full_recent50_pace365_p55_r70_month24_cap2,UZS,138,0,2,0.34782608695652173,43
known_next_not_lower_cd3,AMD,193,0,2,0.036231884057971016,13
known_next_not_lower_cd3,KGS,188,0,2,0.057971014492753624,18
known_next_not_lower_cd3,KZT,193,0,2,0.028985507246376812,18
known_next_not_lower_cd3,TJS,197,0,2,0.050724637681159424,17
known_next_not_lower_cd3,UZS,186,0,2,0.050724637681159424,17
resid_hist100_pace365_p55_r70_month24_cap2,AMD,141,0,2,0.3188405797101449,51
resid_hist100_pace365_p55_r70_month24_cap2,KGS,139,0,2,0.3333333333333333,51
resid_hist100_pace365_p55_r70_month24_cap2,KZT,154,0,2,0.26811594202898553,34
resid_hist100_pace365_p55_r70_month24_cap2,TJS,142,0,2,0.3188405797101449,51
resid_hist100_pace365_p55_r70_month24_cap2,UZS,148,0,2,0.2898550724637681,37
resid_hist50_pace365_p55_r70_month24_cap2,AMD,144,0,2,0.30434782608695654,38
resid_hist50_pace365_p55_r70_month24_cap2,KGS,141,0,2,0.32608695652173914,43
resid_hist50_pace365_p55_r70_month24_cap2,KZT,159,0,2,0.2463768115942029,37
resid_hist50_pace365_p55_r70_month24_cap2,TJS,143,0,2,0.3115942028985507,43
resid_hist50_pace365_p55_r70_month24_cap2,UZS,149,0,2,0.2971014492753623,36
resid_ridge_pace365_p55_r70_month24_cap2,AMD,144,0,2,0.34057971014492755,43
resid_ridge_pace365_p55_r70_month24_cap2,KGS,147,1,2,0.30434782608695654,43
resid_ridge_pace365_p55_r70_month24_cap2,KZT,157,0,2,0.2391304347826087,41
resid_ridge_pace365_p55_r70_month24_cap2,TJS,139,0,2,0.34057971014492755,38
resid_ridge_pace365_p55_r70_month24_cap2,UZS,145,0,2,0.32608695652173914,37
local_resid_ridge_pace365_p55_r70_month24_cap2,AMD,139,0,2,0.36231884057971014,43
local_resid_ridge_pace365_p55_r70_month24_cap2,KGS,143,1,2,0.3115942028985507,43
local_resid_ridge_pace365_p55_r70_month24_cap2,KZT,154,0,2,0.2536231884057971,27
local_resid_ridge_pace365_p55_r70_month24_cap2,TJS,138,0,2,0.34057971014492755,30
local_resid_ridge_pace365_p55_r70_month24_cap2,UZS,142,0,2,0.32608695652173914,37
stack_logit_pace365_p55_r70_month24_cap2,AMD,142,0,2,0.34057971014492755,43
stack_logit_pace365_p55_r70_month24_cap2,KGS,144,1,2,0.32608695652173914,43
stack_logit_pace365_p55_r70_month24_cap2,KZT,154,0,2,0.2608695652173913,44
stack_logit_pace365_p55_r70_month24_cap2,TJS,136,0,2,0.34782608695652173,32
stack_logit_pace365_p55_r70_month24_cap2,UZS,146,0,2,0.3333333333333333,43
