candidate,currency,n_signals,empty_complete_months,weekly_max,weekly_zero_share,calendar_gap_max
extra_ap12_pace365_p55_r70_cap2,AMD,144,0,2,0.3333333333333333,37
extra_ap12_pace365_p55_r70_cap2,KGS,140,0,2,0.3333333333333333,37
extra_ap12_pace365_p55_r70_cap2,KZT,144,0,2,0.2826086956521739,41
extra_ap12_pace365_p55_r70_cap2,TJS,142,1,2,0.32608695652173914,38
extra_ap12_pace365_p55_r70_cap2,UZS,142,1,2,0.32608695652173914,43
known_next_not_lower_cd3,AMD,193,0,2,0.036231884057971016,13
known_next_not_lower_cd3,KGS,188,0,2,0.057971014492753624,18
known_next_not_lower_cd3,KZT,193,0,2,0.028985507246376812,18
known_next_not_lower_cd3,TJS,197,0,2,0.050724637681159424,17
known_next_not_lower_cd3,UZS,186,0,2,0.050724637681159424,17
extra_ap12_pace365_p60_cap2,AMD,144,0,2,0.32608695652173914,30
extra_ap12_pace365_p60_cap2,KGS,139,0,2,0.3333333333333333,37
extra_ap12_pace365_p60_cap2,KZT,143,0,2,0.30434782608695654,41
extra_ap12_pace365_p60_cap2,TJS,140,1,2,0.3115942028985507,38
extra_ap12_pace365_p60_cap2,UZS,141,1,2,0.34057971014492755,43
extra_ap12_paceall_p60_cap2,AMD,153,0,2,0.2971014492753623,23
extra_ap12_paceall_p60_cap2,KGS,144,0,2,0.3188405797101449,37
extra_ap12_paceall_p60_cap2,KZT,152,0,2,0.26811594202898553,41
extra_ap12_paceall_p60_cap2,TJS,144,1,2,0.30434782608695654,38
extra_ap12_paceall_p60_cap2,UZS,149,0,2,0.30434782608695654,28
extra_ap12_pace365_p60_month24_cap2,AMD,144,0,2,0.32608695652173914,30
extra_ap12_pace365_p60_month24_cap2,KGS,139,0,2,0.3333333333333333,37
extra_ap12_pace365_p60_month24_cap2,KZT,143,0,2,0.30434782608695654,41
extra_ap12_pace365_p60_month24_cap2,TJS,141,0,2,0.30434782608695654,28
extra_ap12_pace365_p60_month24_cap2,UZS,142,0,2,0.3333333333333333,43
extra_ap12_adaptive105_month24_cap2,AMD,137,0,2,0.34782608695652173,37
extra_ap12_adaptive105_month24_cap2,KGS,135,0,2,0.35507246376811596,37
extra_ap12_adaptive105_month24_cap2,KZT,141,0,2,0.3115942028985507,41
extra_ap12_adaptive105_month24_cap2,TJS,141,0,2,0.30434782608695654,37
extra_ap12_adaptive105_month24_cap2,UZS,139,0,2,0.34782608695652173,37
