scenario,clock,model,bin_left,bin_right,n,predicted,actual
calendar_assumed_replay,13:45,identity_h20,0.1,0.2,1780,0.15093880654720496,0.13314606741573035
calendar_assumed_replay,13:45,identity_h20,0.2,0.30000000000000004,555,0.23388468617893057,0.2036036036036036
calendar_assumed_replay,13:45,identity_h20,0.30000000000000004,0.4,99,0.3379897117369786,0.23232323232323232
calendar_assumed_replay,13:45,identity_h20,0.4,0.5,38,0.44241463119843377,0.18421052631578946
calendar_assumed_replay,13:45,identity_h20,0.5,0.6000000000000001,6,0.5160323627272105,0.6666666666666666
calendar_assumed_replay,13:45,identity_h20,0.9,1.0,5,0.9504140241211155,0.4
calendar_assumed_replay,13:45,source_driven_h20_shadow,0.0,0.1,495,0.07594583771423755,0.026262626262626262
calendar_assumed_replay,13:45,source_driven_h20_shadow,0.1,0.2,1739,0.1536670969885155,0.11730879815986199
calendar_assumed_replay,13:45,source_driven_h20_shadow,0.2,0.30000000000000004,528,0.22969328909369638,0.2765151515151515
calendar_assumed_replay,13:45,source_driven_h20_shadow,0.30000000000000004,0.4,99,0.3379897117369786,0.23232323232323232
calendar_assumed_replay,13:45,source_driven_h20_shadow,0.4,0.5,38,0.44241463119843377,0.18421052631578946
calendar_assumed_replay,13:45,source_driven_h20_shadow,0.5,0.6000000000000001,6,0.5160323627272105,0.6666666666666666
calendar_assumed_replay,13:45,source_driven_h20_shadow,0.9,1.0,5,0.9504140241211155,0.4
calendar_assumed_replay,14:45,identity_h20,0.0,0.1,469,0.07243702160489006,0.03411513859275053
calendar_assumed_replay,14:45,identity_h20,0.1,0.2,1731,0.15152054630191503,0.1322934719815136
calendar_assumed_replay,14:45,identity_h20,0.2,0.30000000000000004,548,0.23463253069694476,0.20985401459854014
calendar_assumed_replay,14:45,identity_h20,0.30000000000000004,0.4,107,0.33876980116759103,0.21495327102803738
calendar_assumed_replay,14:45,identity_h20,0.4,0.5,37,0.44804132323250595,0.2702702702702703
calendar_assumed_replay,14:45,identity_h20,0.5,0.6000000000000001,13,0.5267288683112394,0.3076923076923077
calendar_assumed_replay,14:45,identity_h20,0.9,1.0,5,0.9655356584743264,0.4
calendar_assumed_replay,14:45,source_driven_h20_shadow,0.0,0.1,537,0.07365904888937158,0.0297951582867784
calendar_assumed_replay,14:45,source_driven_h20_shadow,0.1,0.2,1690,0.15434205423527722,0.11597633136094675
calendar_assumed_replay,14:45,source_driven_h20_shadow,0.2,0.30000000000000004,521,0.2304235751134182,0.2840690978886756
calendar_assumed_replay,14:45,source_driven_h20_shadow,0.30000000000000004,0.4,107,0.33876980116759103,0.21495327102803738
calendar_assumed_replay,14:45,source_driven_h20_shadow,0.4,0.5,37,0.44804132323250595,0.2702702702702703
calendar_assumed_replay,14:45,source_driven_h20_shadow,0.5,0.6000000000000001,13,0.5267288683112394,0.3076923076923077
calendar_assumed_replay,14:45,source_driven_h20_shadow,0.9,1.0,5,0.9655356584743264,0.4
calendar_assumed_replay,15:10,identity_h20,0.0,0.1,497,0.07071668750646308,0.04024144869215292
calendar_assumed_replay,15:10,identity_h20,0.1,0.2,1697,0.15161332653517587,0.13022981732469063
calendar_assumed_replay,15:10,identity_h20,0.2,0.30000000000000004,532,0.2343379545301429,0.20300751879699247
calendar_assumed_replay,15:10,identity_h20,0.30000000000000004,0.4,125,0.3417044800594363,0.272
calendar_assumed_replay,15:10,identity_h20,0.4,0.5,39,0.45455682815403364,0.20512820512820512
calendar_assumed_replay,15:10,identity_h20,0.5,0.6000000000000001,14,0.5438498051222402,0.21428571428571427
calendar_assumed_replay,15:10,identity_h20,0.6000000000000001,0.7000000000000001,1,0.6006564052736005,0.0
calendar_assumed_replay,15:10,identity_h20,0.9,1.0,5,0.9747687986929806,1.0
calendar_assumed_replay,15:10,source_driven_h20_shadow,0.0,0.1,565,0.0720852032063916,0.035398230088495575
calendar_assumed_replay,15:10,source_driven_h20_shadow,0.1,0.2,1656,0.15449506107439437,0.11352657004830918
calendar_assumed_replay,15:10,source_driven_h20_shadow,0.2,0.30000000000000004,505,0.22997989628158658,0.27920792079207923
calendar_assumed_replay,15:10,source_driven_h20_shadow,0.30000000000000004,0.4,125,0.3417044800594363,0.272
calendar_assumed_replay,15:10,source_driven_h20_shadow,0.4,0.5,39,0.45455682815403364,0.20512820512820512
calendar_assumed_replay,15:10,source_driven_h20_shadow,0.5,0.6000000000000001,14,0.5438498051222402,0.21428571428571427
calendar_assumed_replay,15:10,source_driven_h20_shadow,0.6000000000000001,0.7000000000000001,1,0.6006564052736005,0.0
calendar_assumed_replay,15:10,source_driven_h20_shadow,0.9,1.0,5,0.9747687986929806,1.0
calendar_assumed_replay,15:25,identity_h20,0.0,0.1,506,0.07053123405499168,0.041501976284584984
calendar_assumed_replay,15:25,identity_h20,0.1,0.2,1692,0.15186770671162542,0.13238770685579196
calendar_assumed_replay,15:25,identity_h20,0.2,0.30000000000000004,519,0.23406450258470207,0.1907514450867052
calendar_assumed_replay,15:25,identity_h20,0.30000000000000004,0.4,134,0.34263098118669316,0.291044776119403
calendar_assumed_replay,15:25,identity_h20,0.4,0.5,40,0.4536911844872817,0.2
calendar_assumed_replay,15:25,identity_h20,0.5,0.6000000000000001,14,0.5394310560417026,0.21428571428571427
calendar_assumed_replay,15:25,identity_h20,0.9,1.0,5,0.9760569889612818,1.0
calendar_assumed_replay,15:25,source_driven_h20_shadow,0.0,0.1,574,0.07190026228697716,0.036585365853658534
calendar_assumed_replay,15:25,source_driven_h20_shadow,0.1,0.2,1651,0.15476448562390901,0.11568746214415505
calendar_assumed_replay,15:25,source_driven_h20_shadow,0.2,0.30000000000000004,492,0.22957628588135284,0.2682926829268293
calendar_assumed_replay,15:25,source_driven_h20_shadow,0.30000000000000004,0.4,134,0.34263098118669316,0.291044776119403
calendar_assumed_replay,15:25,source_driven_h20_shadow,0.4,0.5,40,0.4536911844872817,0.2
calendar_assumed_replay,15:25,source_driven_h20_shadow,0.5,0.6000000000000001,14,0.5394310560417026,0.21428571428571427
calendar_assumed_replay,15:25,source_driven_h20_shadow,0.9,1.0,5,0.9760569889612818,1.0
calendar_assumed_replay,15:45,identity_h20,0.0,0.1,515,0.07067690934833526,0.038834951456310676
calendar_assumed_replay,15:45,identity_h20,0.1,0.2,1681,0.1521203720001585,0.13444378346222485
calendar_assumed_replay,15:45,identity_h20,0.2,0.30000000000000004,521,0.2343731652382689,0.19001919385796545
calendar_assumed_replay,15:45,identity_h20,0.30000000000000004,0.4,130,0.3427699906916953,0.2846153846153846
calendar_assumed_replay,15:45,identity_h20,0.4,0.5,39,0.44496402321881207,0.20512820512820512
calendar_assumed_replay,15:45,identity_h20,0.5,0.6000000000000001,19,0.5317094333026289,0.21052631578947367
calendar_assumed_replay,15:45,identity_h20,0.9,1.0,5,0.9768419378504005,1.0
calendar_assumed_replay,15:45,source_driven_h20_shadow,0.0,0.1,583,0.07200781206739583,0.03430531732418525
calendar_assumed_replay,15:45,source_driven_h20_shadow,0.1,0.2,1640,0.155042897159311,0.11768292682926829
calendar_assumed_replay,15:45,source_driven_h20_shadow,0.2,0.30000000000000004,494,0.2299199896787516,0.26720647773279355
calendar_assumed_replay,15:45,source_driven_h20_shadow,0.30000000000000004,0.4,130,0.3427699906916953,0.2846153846153846
calendar_assumed_replay,15:45,source_driven_h20_shadow,0.4,0.5,39,0.44496402321881207,0.20512820512820512
calendar_assumed_replay,15:45,source_driven_h20_shadow,0.5,0.6000000000000001,19,0.5317094333026289,0.21052631578947367
calendar_assumed_replay,15:45,source_driven_h20_shadow,0.9,1.0,5,0.9768419378504005,1.0
calendar_assumed_replay,16:45,identity_h20,0.0,0.1,497,0.07288202707762456,0.030181086519114688
calendar_assumed_replay,16:45,identity_h20,0.1,0.2,1685,0.15141529451696017,0.13590504451038576
calendar_assumed_replay,16:45,identity_h20,0.2,0.30000000000000004,543,0.23616371503453765,0.1841620626151013
calendar_assumed_replay,16:45,identity_h20,0.30000000000000004,0.4,124,0.3404078726912922,0.2903225806451613
calendar_assumed_replay,16:45,identity_h20,0.4,0.5,40,0.4381353292288909,0.325
calendar_assumed_replay,16:45,identity_h20,0.5,0.6000000000000001,14,0.5332686931054479,0.07142857142857142
calendar_assumed_replay,16:45,identity_h20,0.6000000000000001,0.7000000000000001,2,0.6156072958191074,0.0
calendar_assumed_replay,16:45,identity_h20,0.9,1.0,5,0.9780834008627716,1.0
calendar_assumed_replay,16:45,source_driven_h20_shadow,0.0,0.1,565,0.07398993553713011,0.02654867256637168
calendar_assumed_replay,16:45,source_driven_h20_shadow,0.1,0.2,1644,0.15431312486014692,0.1192214111922141
calendar_assumed_replay,16:45,source_driven_h20_shadow,0.2,0.30000000000000004,516,0.23199409510837044,0.25775193798449614
calendar_assumed_replay,16:45,source_driven_h20_shadow,0.30000000000000004,0.4,124,0.3404078726912922,0.2903225806451613
calendar_assumed_replay,16:45,source_driven_h20_shadow,0.4,0.5,40,0.4381353292288909,0.325
calendar_assumed_replay,16:45,source_driven_h20_shadow,0.5,0.6000000000000001,14,0.5332686931054479,0.07142857142857142
calendar_assumed_replay,16:45,source_driven_h20_shadow,0.6000000000000001,0.7000000000000001,2,0.6156072958191074,0.0
calendar_assumed_replay,16:45,source_driven_h20_shadow,0.9,1.0,5,0.9780834008627716,1.0
calendar_assumed_replay,17:45,identity_h20,0.0,0.1,390,0.07625485341505667,0.020512820512820513
calendar_assumed_replay,17:45,identity_h20,0.1,0.2,1794,0.15112141358172487,0.13154960981047936
calendar_assumed_replay,17:45,identity_h20,0.2,0.30000000000000004,585,0.23559102798568632,0.18974358974358974
calendar_assumed_replay,17:45,identity_h20,0.30000000000000004,0.4,101,0.3395756812069125,0.33663366336633666
calendar_assumed_replay,17:45,identity_h20,0.4,0.5,27,0.4351355855562678,0.1111111111111111
calendar_assumed_replay,17:45,identity_h20,0.5,0.6000000000000001,3,0.5272182795302843,0.0
calendar_assumed_replay,17:45,identity_h20,0.9,1.0,10,0.9450724679967614,0.7
calendar_assumed_replay,17:45,source_driven_h20_shadow,0.0,0.1,458,0.07712082740779738,0.017467248908296942
calendar_assumed_replay,17:45,source_driven_h20_shadow,0.1,0.2,1753,0.15383218595243472,0.11580148317170565
calendar_assumed_replay,17:45,source_driven_h20_shadow,0.2,0.30000000000000004,558,0.23170753975589906,0.25806451612903225
calendar_assumed_replay,17:45,source_driven_h20_shadow,0.30000000000000004,0.4,101,0.3395756812069125,0.33663366336633666
calendar_assumed_replay,17:45,source_driven_h20_shadow,0.4,0.5,27,0.4351355855562678,0.1111111111111111
calendar_assumed_replay,17:45,source_driven_h20_shadow,0.5,0.6000000000000001,3,0.5272182795302843,0.0
calendar_assumed_replay,17:45,source_driven_h20_shadow,0.9,1.0,10,0.9450724679967614,0.7
calendar_assumed_replay,18:45,identity_h20,0.0,0.1,52,0.08958768903668066,0.09615384615384616
calendar_assumed_replay,18:45,identity_h20,0.1,0.2,1921,0.1569408342733377,0.12701717855283706
calendar_assumed_replay,18:45,identity_h20,0.2,0.30000000000000004,818,0.23438918641472975,0.14792176039119803
calendar_assumed_replay,18:45,identity_h20,0.30000000000000004,0.4,107,0.33052032712404367,0.27102803738317754
calendar_assumed_replay,18:45,identity_h20,0.4,0.5,12,0.4332963022379754,0.0
calendar_assumed_replay,18:45,source_driven_h20_shadow,0.0,0.1,166,0.08658813868553507,0.0
calendar_assumed_replay,18:45,source_driven_h20_shadow,0.1,0.2,1866,0.15458193205879542,0.08735262593783494
calendar_assumed_replay,18:45,source_driven_h20_shadow,0.2,0.30000000000000004,655,0.2338950826685304,0.24885496183206107
calendar_assumed_replay,18:45,source_driven_h20_shadow,0.30000000000000004,0.4,195,0.3376401212367299,0.3487179487179487
calendar_assumed_replay,18:45,source_driven_h20_shadow,0.4,0.5,25,0.42985529821338914,0.2
calendar_assumed_replay,18:45,source_driven_h20_shadow,0.5,0.6000000000000001,3,0.5191486661692152,0.0
calendar_assumed_replay,19:15,identity_h20,0.0,0.1,122,0.08400538469184345,0.09016393442622951
calendar_assumed_replay,19:15,identity_h20,0.1,0.2,1894,0.15468505739042493,0.12671594508975711
calendar_assumed_replay,19:15,identity_h20,0.2,0.30000000000000004,766,0.2375868047762208,0.1370757180156658
calendar_assumed_replay,19:15,identity_h20,0.30000000000000004,0.4,113,0.33410129166930896,0.36283185840707965
calendar_assumed_replay,19:15,identity_h20,0.4,0.5,15,0.4259502222194828,0.13333333333333333
calendar_assumed_replay,19:15,source_driven_h20_shadow,0.0,0.1,241,0.08317318436928393,0.004149377593360996
calendar_assumed_replay,19:15,source_driven_h20_shadow,0.1,0.2,1834,0.1538528352513141,0.0970556161395856
calendar_assumed_replay,19:15,source_driven_h20_shadow,0.2,0.30000000000000004,625,0.23556405878302838,0.2272
calendar_assumed_replay,19:15,source_driven_h20_shadow,0.30000000000000004,0.4,176,0.3394775343756616,0.3977272727272727
calendar_assumed_replay,19:15,source_driven_h20_shadow,0.4,0.5,34,0.43264386064820615,0.23529411764705882
calendar_assumed_replay,20:15,identity_h20,0.0,0.1,165,0.0802138985187381,0.11515151515151516
calendar_assumed_replay,20:15,identity_h20,0.1,0.2,1913,0.15422129119028644,0.12859383167799268
calendar_assumed_replay,20:15,identity_h20,0.2,0.30000000000000004,702,0.23681579672987302,0.1339031339031339
calendar_assumed_replay,20:15,identity_h20,0.30000000000000004,0.4,113,0.33664566745686614,0.3274336283185841
calendar_assumed_replay,20:15,identity_h20,0.4,0.5,17,0.4295689330480122,0.17647058823529413
calendar_assumed_replay,20:15,source_driven_h20_shadow,0.0,0.1,278,0.08067499242168064,0.017985611510791366
calendar_assumed_replay,20:15,source_driven_h20_shadow,0.1,0.2,1827,0.15261893990380995,0.10454296661193213
calendar_assumed_replay,20:15,source_driven_h20_shadow,0.2,0.30000000000000004,620,0.2347575407126137,0.20806451612903226
calendar_assumed_replay,20:15,source_driven_h20_shadow,0.30000000000000004,0.4,148,0.34352225066879766,0.43243243243243246
calendar_assumed_replay,20:15,source_driven_h20_shadow,0.4,0.5,36,0.43427072208195017,0.2777777777777778
calendar_assumed_replay,20:15,source_driven_h20_shadow,0.5,0.6000000000000001,1,0.5075529386552898,0.0
calendar_assumed_replay,21:15,identity_h20,0.0,0.1,165,0.0802138985187381,0.11515151515151516
calendar_assumed_replay,21:15,identity_h20,0.1,0.2,1913,0.15422129119028644,0.12859383167799268
calendar_assumed_replay,21:15,identity_h20,0.2,0.30000000000000004,702,0.23681579672987302,0.1339031339031339
calendar_assumed_replay,21:15,identity_h20,0.30000000000000004,0.4,113,0.33664566745686614,0.3274336283185841
calendar_assumed_replay,21:15,identity_h20,0.4,0.5,17,0.4295689330480122,0.17647058823529413
calendar_assumed_replay,21:15,source_driven_h20_shadow,0.0,0.1,283,0.08066227455267891,0.0176678445229682
calendar_assumed_replay,21:15,source_driven_h20_shadow,0.1,0.2,1815,0.1530333998362768,0.1024793388429752
calendar_assumed_replay,21:15,source_driven_h20_shadow,0.2,0.30000000000000004,624,0.23495106452950013,0.21314102564102563
calendar_assumed_replay,21:15,source_driven_h20_shadow,0.30000000000000004,0.4,149,0.3432393150415659,0.42953020134228187
calendar_assumed_replay,21:15,source_driven_h20_shadow,0.4,0.5,38,0.43243369424634703,0.2894736842105263
calendar_assumed_replay,21:15,source_driven_h20_shadow,0.5,0.6000000000000001,1,0.5048490780596726,0.0
calendar_assumed_replay,22:15,identity_h20,0.0,0.1,165,0.0802138985187381,0.11515151515151516
calendar_assumed_replay,22:15,identity_h20,0.1,0.2,1913,0.15422129119028644,0.12859383167799268
calendar_assumed_replay,22:15,identity_h20,0.2,0.30000000000000004,702,0.23681579672987302,0.1339031339031339
calendar_assumed_replay,22:15,identity_h20,0.30000000000000004,0.4,113,0.33664566745686614,0.3274336283185841
calendar_assumed_replay,22:15,identity_h20,0.4,0.5,17,0.4295689330480122,0.17647058823529413
calendar_assumed_replay,22:15,source_driven_h20_shadow,0.0,0.1,281,0.0803014794494229,0.017793594306049824
calendar_assumed_replay,22:15,source_driven_h20_shadow,0.1,0.2,1819,0.1527128770980262,0.1022539857064321
calendar_assumed_replay,22:15,source_driven_h20_shadow,0.2,0.30000000000000004,623,0.23479372396041776,0.21187800963081863
calendar_assumed_replay,22:15,source_driven_h20_shadow,0.30000000000000004,0.4,149,0.34317145537363947,0.436241610738255
calendar_assumed_replay,22:15,source_driven_h20_shadow,0.4,0.5,37,0.4330069654476161,0.2972972972972973
calendar_assumed_replay,22:15,source_driven_h20_shadow,0.5,0.6000000000000001,1,0.5031928945989262,0.0
calendar_assumed_replay,23:15,identity_h20,0.0,0.1,165,0.0802138985187381,0.11515151515151516
calendar_assumed_replay,23:15,identity_h20,0.1,0.2,1913,0.15422129119028644,0.12859383167799268
calendar_assumed_replay,23:15,identity_h20,0.2,0.30000000000000004,702,0.23681579672987302,0.1339031339031339
calendar_assumed_replay,23:15,identity_h20,0.30000000000000004,0.4,113,0.33664566745686614,0.3274336283185841
calendar_assumed_replay,23:15,identity_h20,0.4,0.5,17,0.4295689330480122,0.17647058823529413
calendar_assumed_replay,23:15,source_driven_h20_shadow,0.0,0.1,284,0.08032393083031347,0.017605633802816902
calendar_assumed_replay,23:15,source_driven_h20_shadow,0.1,0.2,1816,0.15278353463902708,0.10242290748898679
calendar_assumed_replay,23:15,source_driven_h20_shadow,0.2,0.30000000000000004,624,0.23475267972856734,0.21153846153846154
calendar_assumed_replay,23:15,source_driven_h20_shadow,0.30000000000000004,0.4,149,0.3436183786483066,0.436241610738255
calendar_assumed_replay,23:15,source_driven_h20_shadow,0.4,0.5,36,0.43397040377648993,0.3055555555555556
calendar_assumed_replay,23:15,source_driven_h20_shadow,0.5,0.6000000000000001,1,0.5024100759959645,0.0
no_same_day_receipt,00:15,identity_h20,0.1,0.2,2421,0.15571323378174956,0.1590251961999174
no_same_day_receipt,00:15,identity_h20,0.2,0.30000000000000004,489,0.22691666711549494,0.028629856850715747
no_same_day_receipt,00:15,source_driven_h20_shadow,0.0,0.1,93,0.08290068732691432,0.0
no_same_day_receipt,00:15,source_driven_h20_shadow,0.1,0.2,2409,0.16099003219953825,0.12287256122872561
no_same_day_receipt,00:15,source_driven_h20_shadow,0.2,0.30000000000000004,408,0.2153230538719422,0.25245098039215685
no_same_day_receipt,06:00,identity_h20,0.1,0.2,2421,0.15571323378174956,0.1590251961999174
no_same_day_receipt,06:00,identity_h20,0.2,0.30000000000000004,489,0.22691666711549494,0.028629856850715747
no_same_day_receipt,06:00,source_driven_h20_shadow,0.0,0.1,93,0.08290068732691432,0.0
no_same_day_receipt,06:00,source_driven_h20_shadow,0.1,0.2,2409,0.16099003219953825,0.12287256122872561
no_same_day_receipt,06:00,source_driven_h20_shadow,0.2,0.30000000000000004,408,0.2153230538719422,0.25245098039215685
no_same_day_receipt,09:15,identity_h20,0.1,0.2,2421,0.15571323378174956,0.1590251961999174
no_same_day_receipt,09:15,identity_h20,0.2,0.30000000000000004,489,0.22691666711549494,0.028629856850715747
no_same_day_receipt,09:15,source_driven_h20_shadow,0.0,0.1,93,0.08290068732691432,0.0
no_same_day_receipt,09:15,source_driven_h20_shadow,0.1,0.2,2409,0.16099003219953825,0.12287256122872561
no_same_day_receipt,09:15,source_driven_h20_shadow,0.2,0.30000000000000004,408,0.2153230538719422,0.25245098039215685
no_same_day_receipt,10:15,identity_h20,0.0,0.1,141,0.0801268299894481,0.07092198581560284
no_same_day_receipt,10:15,identity_h20,0.1,0.2,2090,0.1520173114473526,0.12679425837320574
no_same_day_receipt,10:15,identity_h20,0.2,0.30000000000000004,633,0.23275661390832517,0.1769352290679305
no_same_day_receipt,10:15,identity_h20,0.30000000000000004,0.4,44,0.3283033310880278,0.2727272727272727
no_same_day_receipt,10:15,identity_h20,0.4,0.5,2,0.41081690018714656,0.0
no_same_day_receipt,10:15,source_driven_h20_shadow,0.0,0.1,209,0.08076473277230277,0.04784688995215311
no_same_day_receipt,10:15,source_driven_h20_shadow,0.1,0.2,2049,0.15441245640362916,0.11322596388482187
no_same_day_receipt,10:15,source_driven_h20_shadow,0.2,0.30000000000000004,606,0.22905444293091587,0.23927392739273928
no_same_day_receipt,10:15,source_driven_h20_shadow,0.30000000000000004,0.4,44,0.3283033310880278,0.2727272727272727
no_same_day_receipt,10:15,source_driven_h20_shadow,0.4,0.5,2,0.41081690018714656,0.0
no_same_day_receipt,10:45,identity_h20,0.0,0.1,244,0.08115609561039168,0.03278688524590164
no_same_day_receipt,10:45,identity_h20,0.1,0.2,1942,0.15084011732852248,0.13182286302780638
no_same_day_receipt,10:45,identity_h20,0.2,0.30000000000000004,645,0.233287956319733,0.17364341085271318
no_same_day_receipt,10:45,identity_h20,0.30000000000000004,0.4,68,0.33372934412368027,0.3235294117647059
