candidate,currency,n_signals,empty_complete_months,weekly_max,weekly_zero_share,calendar_gap_max
extra_roll2_silence21_r70_cap2,AMD,134,0,2,0.34782608695652173,28
extra_roll2_silence21_r70_cap2,KGS,125,0,2,0.391304347826087,29
extra_roll2_silence21_r70_cap2,KZT,132,0,2,0.3333333333333333,36
extra_roll2_silence21_r70_cap2,TJS,129,0,2,0.36231884057971014,28
extra_roll2_silence21_r70_cap2,UZS,128,0,2,0.3695652173913043,28
known_next_not_lower_cd3,AMD,193,0,2,0.036231884057971016,13
known_next_not_lower_cd3,KGS,188,0,2,0.057971014492753624,18
known_next_not_lower_cd3,KZT,193,0,2,0.028985507246376812,18
known_next_not_lower_cd3,TJS,197,0,2,0.050724637681159424,17
known_next_not_lower_cd3,UZS,186,0,2,0.050724637681159424,17
local_extra_silence14_r80_cap2,AMD,125,1,2,0.38405797101449274,37
local_extra_silence14_r80_cap2,KGS,124,0,2,0.391304347826087,29
local_extra_silence14_r80_cap2,KZT,140,0,2,0.3188405797101449,43
local_extra_silence14_r80_cap2,TJS,129,1,2,0.34057971014492755,37
local_extra_silence14_r80_cap2,UZS,124,1,2,0.391304347826087,43
extra_ap12_silence14_r80_cap2,AMD,137,0,2,0.34057971014492755,28
extra_ap12_silence14_r80_cap2,KGS,132,0,2,0.3695652173913043,29
extra_ap12_silence14_r80_cap2,KZT,134,0,2,0.3188405797101449,27
extra_ap12_silence14_r80_cap2,TJS,137,0,2,0.3188405797101449,29
extra_ap12_silence14_r80_cap2,UZS,132,1,2,0.36231884057971014,43
extra_ap12_adaptive105_cap2,AMD,137,0,2,0.34782608695652173,37
extra_ap12_adaptive105_cap2,KGS,135,0,2,0.35507246376811596,37
extra_ap12_adaptive105_cap2,KZT,140,1,2,0.3188405797101449,41
extra_ap12_adaptive105_cap2,TJS,140,1,2,0.3115942028985507,38
extra_ap12_adaptive105_cap2,UZS,138,1,2,0.35507246376811596,37
extra_ap12_top35_cap2,AMD,142,0,2,0.3333333333333333,37
extra_ap12_top35_cap2,KGS,138,0,2,0.34057971014492755,37
extra_ap12_top35_cap2,KZT,149,0,2,0.26811594202898553,41
extra_ap12_top35_cap2,TJS,147,0,2,0.2898550724637681,37
extra_ap12_top35_cap2,UZS,142,0,2,0.32608695652173914,37
