candidate,currency,n_signals,empty_complete_months,weekly_max,weekly_zero_share,calendar_gap_max
raw_ap18_25_cat75_pace365_p55_r70_month24_cap2,AMD,144,0,2,0.34782608695652173,38
raw_ap18_25_cat75_pace365_p55_r70_month24_cap2,KGS,136,0,2,0.35507246376811596,37
raw_ap18_25_cat75_pace365_p55_r70_month24_cap2,KZT,144,0,2,0.30434782608695654,37
raw_ap18_25_cat75_pace365_p55_r70_month24_cap2,TJS,138,0,2,0.36231884057971014,49
raw_ap18_25_cat75_pace365_p55_r70_month24_cap2,UZS,139,0,2,0.34782608695652173,36
known_next_not_lower_cd3,AMD,193,0,2,0.036231884057971016,13
known_next_not_lower_cd3,KGS,188,0,2,0.057971014492753624,18
known_next_not_lower_cd3,KZT,193,0,2,0.028985507246376812,18
known_next_not_lower_cd3,TJS,197,0,2,0.050724637681159424,17
known_next_not_lower_cd3,UZS,186,0,2,0.050724637681159424,17
raw_ap18_75_cat25_pace365_p55_r70_month24_cap2,AMD,144,0,2,0.30434782608695654,37
raw_ap18_75_cat25_pace365_p55_r70_month24_cap2,KGS,141,0,2,0.32608695652173914,37
raw_ap18_75_cat25_pace365_p55_r70_month24_cap2,KZT,145,0,2,0.2898550724637681,29
raw_ap18_75_cat25_pace365_p55_r70_month24_cap2,TJS,142,0,2,0.3188405797101449,37
raw_ap18_75_cat25_pace365_p55_r70_month24_cap2,UZS,144,0,2,0.3188405797101449,37
raw_ap18_50_cat50_pace365_p55_r70_month24_cap2,AMD,142,0,2,0.32608695652173914,37
raw_ap18_50_cat50_pace365_p55_r70_month24_cap2,KGS,137,0,2,0.34782608695652173,37
raw_ap18_50_cat50_pace365_p55_r70_month24_cap2,KZT,145,0,2,0.30434782608695654,29
raw_ap18_50_cat50_pace365_p55_r70_month24_cap2,TJS,140,0,2,0.34057971014492755,37
raw_ap18_50_cat50_pace365_p55_r70_month24_cap2,UZS,141,0,2,0.3333333333333333,36
rank_ap18_75_cat25_pace365_p55_r70_month24_cap2,AMD,153,0,2,0.30434782608695654,37
rank_ap18_75_cat25_pace365_p55_r70_month24_cap2,KGS,151,0,2,0.2826086956521739,23
rank_ap18_75_cat25_pace365_p55_r70_month24_cap2,KZT,154,0,2,0.2608695652173913,29
rank_ap18_75_cat25_pace365_p55_r70_month24_cap2,TJS,152,0,2,0.2971014492753623,37
rank_ap18_75_cat25_pace365_p55_r70_month24_cap2,UZS,153,0,2,0.2971014492753623,43
rank_ap18_50_cat50_pace365_p55_r70_month24_cap2,AMD,154,0,2,0.2971014492753623,37
rank_ap18_50_cat50_pace365_p55_r70_month24_cap2,KGS,151,0,2,0.2898550724637681,28
rank_ap18_50_cat50_pace365_p55_r70_month24_cap2,KZT,157,0,2,0.2536231884057971,24
rank_ap18_50_cat50_pace365_p55_r70_month24_cap2,TJS,155,0,2,0.2898550724637681,37
rank_ap18_50_cat50_pace365_p55_r70_month24_cap2,UZS,154,0,2,0.2753623188405797,43
rank_ap18_25_cat75_pace365_p55_r70_month24_cap2,AMD,156,0,2,0.2971014492753623,37
rank_ap18_25_cat75_pace365_p55_r70_month24_cap2,KGS,153,0,2,0.2826086956521739,28
rank_ap18_25_cat75_pace365_p55_r70_month24_cap2,KZT,155,0,2,0.26811594202898553,27
rank_ap18_25_cat75_pace365_p55_r70_month24_cap2,TJS,155,0,2,0.2971014492753623,28
rank_ap18_25_cat75_pace365_p55_r70_month24_cap2,UZS,153,0,2,0.2971014492753623,36
rank_agreement_min_pace365_p55_r70_month24_cap2,AMD,157,0,2,0.2826086956521739,37
rank_agreement_min_pace365_p55_r70_month24_cap2,KGS,153,0,2,0.2753623188405797,23
rank_agreement_min_pace365_p55_r70_month24_cap2,KZT,160,0,2,0.2391304347826087,22
rank_agreement_min_pace365_p55_r70_month24_cap2,TJS,154,0,2,0.2826086956521739,37
rank_agreement_min_pace365_p55_r70_month24_cap2,UZS,156,0,2,0.26811594202898553,43
rank_agreement_geom_pace365_p55_r70_month24_cap2,AMD,156,0,2,0.2826086956521739,37
rank_agreement_geom_pace365_p55_r70_month24_cap2,KGS,151,0,2,0.2898550724637681,28
rank_agreement_geom_pace365_p55_r70_month24_cap2,KZT,157,0,2,0.2536231884057971,24
rank_agreement_geom_pace365_p55_r70_month24_cap2,TJS,155,0,2,0.2826086956521739,37
rank_agreement_geom_pace365_p55_r70_month24_cap2,UZS,154,0,2,0.2753623188405797,43
